Regression Centroids (Box B): 4
Excluded Recent Centroids (Box A): 2
Math Search Window (Bars): 3000
Visual EDT Window (Bars): 1496
Observation Window (Box B Bars): 1135
Total 171 Crossings (n): 107
Timeframe (Sec): 900
Raw Slope (b): -0.26760
Regression Angle: -29.73
Anchored Y-Int: 4417.30201

[MODEL A; CROSSINGS]
Sample (n): 107
R-Square: 0.8055
MSE: 1722.1930
Var Ratio: 1.95
Skewness: -0.21
Kurtosis: 2.21

[MODEL B; CLOSE PRICE]
Sample (n): 1135
R-Square: 0.7958
MSE: 1661.0493
Var Ratio: 2.30
Skewness: -0.22
Kurtosis: 2.33

timestamp	symbol	timeframe	close	CEN_0	CEN_1	CEN_2	CEN_3	CEN_4	CEN_5	CEN_6	CEN_7	CEN_8	CEN_9	CEN_10	CEN_11	Base_FL	EDT_1	EDT_2	EDT_3	EDT_4	EDT_5	EDT_6	EDT_7	EDT_8	horiz_high_map	horiz_low_map	ssa	ema_ssa	crossing
1775736902	XAUUSD	M15	4738.09	4518.59282	4596.05595	4755.40355	4792.76972																				4746.50902	4746.05188	0
1775737802	XAUUSD	M15	4743.77	4518.59282	4596.05595	4755.40355	4792.76972																				4747.91728	4746.98458	0
1775738702	XAUUSD	M15	4745.59	4518.59282	4596.05595	4755.40355	4792.76972																				4750.24437	4748.61448	0
1775739602	XAUUSD	M15	4754.65	4518.59282	4596.05595	4755.40355	4792.76972																				4753.33536	4750.97492	0
1775740502	XAUUSD	M15	4752.55	4518.59282	4596.05595	4755.40355	4792.76972																				4756.72053	4753.84772	0
1775741402	XAUUSD	M15	4775.80	4518.59282	4596.05595	4755.40355	4792.76972																				4760.19284	4757.02028	0
1775742302	XAUUSD	M15	4764.34	4518.59282	4596.05595	4755.40355	4792.76972																				4762.89525	4759.95777	0
1775743202	XAUUSD	M15	4770.96	4518.59282	4596.05595	4755.40355	4792.76972																				4765.13945	4762.54861	0
1775744102	XAUUSD	M15	4765.76	4518.59282	4596.05595	4755.40355	4792.76972																				4766.94922	4764.74891	0
1775745002	XAUUSD	M15	4755.83	4518.59282	4596.05595	4755.40355	4792.76972																				4768.79453	4766.77172	0
1775745902	XAUUSD	M15	4768.77	4518.59282	4596.05595	4755.40355	4792.76972																				4771.28523	4769.02848	0
1775746802	XAUUSD	M15	4769.21	4518.59282	4596.05595	4755.40355	4792.76972																				4774.33963	4771.68405	0
1775747702	XAUUSD	M15	4778.98	4518.59282	4596.05595	4755.40355	4792.76972																				4778.00171	4774.84288	0
1775748602	XAUUSD	M15	4790.42	4518.59282	4596.05595	4755.40355	4792.76972																				4781.92160	4778.38224	0
1775749502	XAUUSD	M15	4792.84	4518.59282	4596.05595	4755.40355	4792.76972																				4785.62650	4782.00437	0
1775750402	XAUUSD	M15	4788.25	4518.59282	4596.05595	4755.40355	4792.76972																				4788.85039	4785.42738	0
1775751302	XAUUSD	M15	4792.81	4518.59282	4596.05595	4755.40355	4792.76972																				4791.50980	4788.46859	0
1775752202	XAUUSD	M15	4787.37	4518.59282	4596.05595	4755.40355	4792.76972																				4793.31395	4790.89127	0
1775753102	XAUUSD	M15	4788.84	4518.59282	4596.05595	4755.40355	4792.76972																				4794.30422	4792.59774	0
1775754002	XAUUSD	M15	4793.43	4518.59282	4596.05595	4755.40355	4792.76972																				4794.38712	4793.49243	0
1775754902	XAUUSD	M15	4792.78	4518.59282	4596.05595	4755.40355	4792.76972																				4793.43352	4793.46298	1
1775755802	XAUUSD	M15	4795.37	4518.59282	4596.05595	4755.40355	4792.76972																		4800.93000		4791.55314	4792.50806	0
1775756702	XAUUSD	M15	4797.82	4518.59282	4596.05595	4755.40355	4792.76972																				4788.84635	4790.67720	0
1775757602	XAUUSD	M15	4783.78	4518.59282	4596.05595	4755.40355	4792.76972																				4785.44669	4788.06195	0
1775758502	XAUUSD	M15	4782.12	4518.59282	4596.05595	4755.40355	4792.76972																				4781.96489	4785.01342	0
1775759402	XAUUSD	M15	4770.42	4518.59282	4596.05595	4755.40355	4792.76972																				4778.65845	4781.83593	0
1775760302	XAUUSD	M15	4772.07	4518.59282	4596.05595	4755.40355	4792.76972																				4775.98219	4778.90906	0
1775761202	XAUUSD	M15	4779.58	4518.59282	4596.05595	4755.40355	4792.76972																				4773.91685	4776.41295	0
1775762102	XAUUSD	M15	4773.66	4518.59282	4596.05595	4755.40355	4792.76972																				4772.17423	4774.29359	0
1775763002	XAUUSD	M15	4772.24	4518.59282	4596.05595	4755.40355	4792.76972																				4770.82130	4772.55745	0
1775763902	XAUUSD	M15	4768.81	4518.59282	4596.05595	4755.40355	4792.76972																				4769.82933	4771.19339	0
1775764802	XAUUSD	M15	4769.92	4518.59282	4596.05595	4755.40355	4792.76972																				4769.18765	4770.19052	0
1775765702	XAUUSD	M15	4769.87	4518.59282	4596.05595	4755.40355	4792.76972																				4768.70838	4769.44945	0
1775766602	XAUUSD	M15	4764.82	4518.59282	4596.05595	4755.40355	4792.76972																				4768.21354	4768.83149	0
1775767502	XAUUSD	M15	4765.58	4518.59282	4596.05595	4755.40355	4792.76972																				4767.63506	4768.23328	0
1775772002	XAUUSD	M15	4770.23	4518.59282	4596.05595	4755.40355	4792.76972																				4766.78735	4767.51031	0
1775772902	XAUUSD	M15	4764.62	4518.59282	4596.05595	4755.40355	4792.76972																				4765.39549	4766.45290	0
1775773802	XAUUSD	M15	4761.26	4518.59282	4596.05595	4755.40355	4792.76972																				4763.66086	4765.05688	0
1775774702	XAUUSD	M15	4764.39	4518.59282	4596.05595	4755.40355	4792.76972																				4761.82747	4763.44218	0
1775775602	XAUUSD	M15	4759.75	4518.59282	4596.05595	4755.40355	4792.76972																				4760.03716	4761.73967	0
1775776502	XAUUSD	M15	4758.37	4518.59282	4596.05595	4755.40355	4792.76972																				4758.67741	4760.20854	0
1775777402	XAUUSD	M15	4760.22	4518.59282	4596.05595	4755.40355	4792.76972																				4757.94610	4759.07732	0
1775778302	XAUUSD	M15	4763.71	4518.59282	4596.05595	4755.40355	4792.76972																				4757.85141	4758.46436	0
1775779202	XAUUSD	M15	4754.03	4518.59282	4596.05595	4755.40355	4792.76972																				4758.21426	4758.33931	0
1775780102	XAUUSD	M15	4753.87	4518.59282	4596.05595	4755.40355	4792.76972																				4759.11479	4758.72705	1
1775781002	XAUUSD	M15	4755.78	4518.59282	4596.05595	4755.40355	4792.76972																				4760.29570	4759.51137	0
1775781902	XAUUSD	M15	4763.04	4518.59282	4596.05595	4755.40355	4792.76972																				4761.38563	4760.44850	0
1775782802	XAUUSD	M15	4760.89	4518.59282	4596.05595	4755.40355	4792.76972																				4761.87908	4761.16379	0
1775783702	XAUUSD	M15	4762.57	4518.59282	4596.05595	4755.40355	4792.76972																				4761.66241	4761.41310	0
1775784602	XAUUSD	M15	4771.97	4518.59282	4596.05595	4755.40355	4792.76972																				4760.65895	4761.03602	1
1775785502	XAUUSD	M15	4764.64	4518.59282	4596.05595	4755.40355	4792.76972																				4758.76117	4759.89860	0
1775786402	XAUUSD	M15	4752.62	4518.59282	4596.05595	4755.40355	4792.76972																				4756.53349	4758.21604	0
1775787302	XAUUSD	M15	4744.91	4518.59282	4596.05595	4755.40355	4792.76972																				4754.76146	4756.48875	0
1775788202	XAUUSD	M15	4749.68	4518.59282	4596.05595	4755.40355	4792.76972																			4738.13000	4754.04776	4755.26826	0
1775789102	XAUUSD	M15	4753.28	4518.59282	4596.05595	4755.40355	4792.76972																				4754.49941	4754.88383	0
1775790002	XAUUSD	M15	4760.12	4518.59282	4596.05595	4755.40355	4792.76972																				4755.97759	4755.43071	1
1775790902	XAUUSD	M15	4755.87	4518.59282	4596.05595	4755.40355	4792.76972																				4758.10126	4756.76598	0
1775791802	XAUUSD	M15	4765.20	4518.59282	4596.05595	4755.40355	4792.76972																				4760.62969	4758.69783	0
1775792702	XAUUSD	M15	4766.52	4518.59282	4596.05595	4755.40355	4792.76972																				4762.89118	4760.79451	0
1775793602	XAUUSD	M15	4767.21	4518.59282	4596.05595	4755.40355	4792.76972																				4764.50139	4762.64795	0
1775794502	XAUUSD	M15	4765.40	4518.59282	4596.05595	4755.40355	4792.76972																				4765.23035	4763.93915	0
1775795402	XAUUSD	M15	4762.38	4518.59282	4596.05595	4755.40355	4792.76972																				4765.09497	4764.51706	0
1775796302	XAUUSD	M15	4758.46	4518.59282	4596.05595	4755.40355	4792.76972																				4764.28258	4764.39982	1
1775797202	XAUUSD	M15	4760.01	4518.59282	4596.05595	4755.40355	4792.76972																				4763.08141	4763.74061	0
1775798102	XAUUSD	M15	4759.46	4518.59282	4596.05595	4755.40355	4792.76972																				4761.61870	4762.67966	0
1775799002	XAUUSD	M15	4765.05	4518.59282	4596.05595	4755.40355	4792.76972																				4760.05122	4761.36544	0
1775799902	XAUUSD	M15	4765.79	4518.59282	4596.05595	4755.40355	4792.76972																				4758.31238	4759.83891	0
1775800802	XAUUSD	M15	4756.24	4518.59282	4596.05595	4755.40355	4792.76972																				4756.45437	4758.14664	0
1775801702	XAUUSD	M15	4755.49	4518.59282	4596.05595	4755.40355	4792.76972																				4754.80057	4756.47361	0
1775802602	XAUUSD	M15	4750.98	4518.59282	4596.05595	4755.40355	4792.76972																				4753.34957	4754.91159	0
1775803502	XAUUSD	M15	4746.67	4518.59282	4596.05595	4755.40355	4792.76972																				4752.16601	4753.53880	0
1775804402	XAUUSD	M15	4747.04	4518.59282	4596.05595	4755.40355	4792.76972																				4751.25767	4752.39824	0
1775805302	XAUUSD	M15	4753.65	4518.59282	4596.05595	4755.40355	4792.76972																				4750.50655	4751.45239	0
1775806202	XAUUSD	M15	4754.06	4518.59282	4596.05595	4755.40355	4792.76972																				4749.62563	4750.53901	0
1775807102	XAUUSD	M15	4749.60	4518.59282	4596.05595	4755.40355	4792.76972																				4748.56461	4749.55181	0
1775808002	XAUUSD	M15	4749.88	4518.59282	4596.05595	4755.40355	4792.76972																				4747.49821	4748.52501	0
1775808902	XAUUSD	M15	4747.10	4518.59282	4596.05595	4755.40355	4792.76972																				4746.52837	4747.52669	0
1775809802	XAUUSD	M15	4741.45	4518.59282	4596.05595	4755.40355	4792.76972																				4745.84063	4746.68366	0
1775810702	XAUUSD	M15	4741.04	4518.59282	4596.05595	4755.40355	4792.76972																			4730.81000	4745.68916	4746.18641	0
1775811602	XAUUSD	M15	4746.80	4518.59282	4596.05595	4755.40355	4792.76972																				4746.13414	4746.16027	0
1775812502	XAUUSD	M15	4748.90	4518.59282	4596.05595	4755.40355	4792.76972																				4746.99244	4746.57636	1
1775813402	XAUUSD	M15	4750.54	4518.59282	4596.05595	4755.40355	4792.76972																				4748.18584	4747.38110	0
1775814302	XAUUSD	M15	4751.73	4518.59282	4596.05595	4755.40355	4792.76972																				4749.68768	4748.53439	0
1775815202	XAUUSD	M15	4747.10	4518.59282	4596.05595	4755.40355	4792.76972																				4751.49233	4750.01336	0
1775816102	XAUUSD	M15	4758.18	4518.59282	4596.05595	4755.40355	4792.76972																				4753.71292	4751.86314	0
1775817002	XAUUSD	M15	4755.64	4518.59282	4596.05595	4755.40355	4792.76972																				4755.98131	4753.92223	0
1775817902	XAUUSD	M15	4757.38	4518.59282	4596.05595	4755.40355	4792.76972																				4758.27546	4756.09884	0
1775818802	XAUUSD	M15	4755.88	4518.59282	4596.05595	4755.40355	4792.76972																				4760.48024	4758.28954	0
1775819702	XAUUSD	M15	4761.70	4518.59282	4596.05595	4755.40355	4792.76972																				4762.55503	4760.42229	0
1775820602	XAUUSD	M15	4767.09	4518.59282	4596.05595	4755.40355	4792.76972																				4764.31121	4762.36675	0
1775821502	XAUUSD	M15	4768.19	4518.59282	4596.05595	4755.40355	4792.76972																				4765.63439	4764.00057	0
1775822402	XAUUSD	M15	4766.94	4518.59282	4596.05595	4755.40355	4792.76972																				4766.63751	4765.31904	0
1775823302	XAUUSD	M15	4762.83	4518.59282	4596.05595	4755.40355	4792.76972																				4767.57380	4766.44642	0
1775824202	XAUUSD	M15	4772.65	4518.59282	4596.05595	4755.40355	4792.76972																				4768.79802	4767.62222	0
1775825102	XAUUSD	M15	4771.70	4518.59282	4596.05595	4755.40355	4792.76972																				4770.22678	4768.92450	0
1775826002	XAUUSD	M15	4772.35	4518.59282	4596.05595	4755.40355	4792.76972																				4771.99509	4770.45980	0
1775826902	XAUUSD	M15	4775.91	4518.59282	4596.05595	4755.40355	4792.76972																				4774.05784	4772.25882	0
1775827802	XAUUSD	M15	4769.04	4518.59282	4596.05595	4755.40355	4792.76972																				4776.20553	4774.23217	0
1775828702	XAUUSD	M15	4774.86	4518.59282	4596.05595	4755.40355	4792.76972																				4778.52613	4776.37915	0
1775829602	XAUUSD	M15	4780.18	4518.59282	4596.05595	4755.40355	4792.76972																				4780.52692	4778.45304	0
1775830502	XAUUSD	M15	4790.75	4518.59282	4596.05595	4755.40355	4792.76972																				4781.61536	4780.03420	0
1775831402	XAUUSD	M15	4780.79	4518.59282	4596.05595	4755.40355	4792.76972																		4794.96000		4781.18338	4780.60879	0
1775832302	XAUUSD	M15	4774.77	4518.59282	4596.05595	4755.40355	4792.76972																				4779.40836	4780.00858	1
1775833202	XAUUSD	M15	4781.87	4518.59282	4596.05595	4755.40355	4792.76972																				4776.59677	4778.30268	0
1775834102	XAUUSD	M15	4776.14	4518.59282	4596.05595	4755.40355	4792.76972																				4772.88295	4775.59282	0
1775835002	XAUUSD	M15	4766.11	4518.59282	4596.05595	4755.40355	4792.76972																				4768.86905	4772.23093	0
1775835902	XAUUSD	M15	4762.27	4518.59282	4596.05595	4755.40355	4792.76972																				4765.31294	4768.77194	0
1775836802	XAUUSD	M15	4763.36	4518.59282	4596.05595	4755.40355	4792.76972																				4762.67706	4765.72450	0
1775837702	XAUUSD	M15	4758.17	4518.59282	4596.05595	4755.40355	4792.76972																				4761.06396	4763.39423	0
1775838602	XAUUSD	M15	4756.84	4518.59282	4596.05595	4755.40355	4792.76972																				4760.49216	4761.94319	0
1775839502	XAUUSD	M15	4763.85	4518.59282	4596.05595	4755.40355	4792.76972																				4760.68487	4761.31403	0
1775840402	XAUUSD	M15	4764.74	4518.59282	4596.05595	4755.40355	4792.76972																				4761.10862	4761.21133	0
1775841302	XAUUSD	M15	4763.00	4518.59282	4596.05595	4755.40355	4792.76972																				4761.48065	4761.34599	1
1775842202	XAUUSD	M15	4759.10	4518.59282	4596.05595	4755.40355	4792.76972																				4761.73906	4761.54252	0
1775843102	XAUUSD	M15	4760.32	4518.59282	4596.05595	4755.40355	4792.76972																				4762.07449	4761.80851	0
1775844002	XAUUSD	M15	4763.65	4518.59282	4596.05595	4755.40355	4792.76972																				4762.62233	4762.21542	0
1775844902	XAUUSD	M15	4765.95	4518.59282	4596.05595	4755.40355	4792.76972																				4763.49852	4762.85697	0
1775845802	XAUUSD	M15	4768.22	4518.59282	4596.05595	4755.40355	4792.76972																				4764.73578	4763.79638	0
1775846702	XAUUSD	M15	4765.29	4518.59282	4596.05595	4755.40355	4792.76972																				4766.19715	4764.99676	0
1775847602	XAUUSD	M15	4766.99	4518.59282	4596.05595	4755.40355	4792.76972																				4767.58002	4766.28839	0
1775848502	XAUUSD	M15	4763.51	4518.59282	4596.05595	4755.40355	4792.76972																				4768.16709	4767.22774	0
1775849402	XAUUSD	M15	4763.81	4518.59282	4596.05595	4755.40355	4792.76972																				4767.17550	4767.20162	1
1775850302	XAUUSD	M15	4759.61	4518.59282	4596.05595	4755.40355	4792.76972																				4763.64117	4765.42139	0
1775851202	XAUUSD	M15	4753.48	4518.59282	4596.05595	4755.40355	4792.76972																				4756.83562	4761.12851	0
1775852102	XAUUSD	M15	4745.52	4518.59282	4596.05595	4755.40355	4792.76972																				4746.35586	4753.74218	0
1775853002	XAUUSD	M15	4751.12	4518.59282	4596.05595	4755.40355	4792.76972																				4732.35108	4743.04663	0
1775853902	XAUUSD	M15	4749.39	4518.59282	4596.05595	4755.40355	4792.76972																				4715.20184	4729.12423	0
1776031202	XAUUSD	M15	4676.52	4518.59282	4596.05595	4755.40355	4792.76972																			4638.70000	4696.09423	4712.60923	0
1776032102	XAUUSD	M15	4647.84	4518.59282	4596.05595	4755.40355	4792.76972																				4678.56736	4695.58830	0
1776033002	XAUUSD	M15	4657.91	4518.59282	4596.05595	4755.40355	4792.76972																				4664.79573	4680.19201	0
1776033902	XAUUSD	M15	4658.97	4518.59282	4596.05595	4755.40355	4792.76972																				4655.41517	4667.80359	0
1776034802	XAUUSD	M15	4659.47	4518.59282	4596.05595	4755.40355	4792.76972																				4650.71064	4659.25712	0
1776035702	XAUUSD	M15	4653.54	4518.59282	4596.05595	4755.40355	4792.76972																				4650.52650	4654.89181	0
1776036602	XAUUSD	M15	4655.51	4518.59282	4596.05595	4755.40355	4792.76972																				4654.45643	4654.67412	0
1776037502	XAUUSD	M15	4671.61	4518.59282	4596.05595	4755.40355	4792.76972																				4661.55845	4658.11629	1
1776038402	XAUUSD	M15	4672.36	4518.59282	4596.05595	4755.40355	4792.76972																				4670.41530	4664.26579	0
1776039302	XAUUSD	M15	4673.05	4518.59282	4596.05595	4755.40355	4792.76972																				4680.12638	4672.19609	0
1776040202	XAUUSD	M15	4678.50	4518.59282	4596.05595	4755.40355	4792.76972																				4689.96482	4681.08046	0
1776041102	XAUUSD	M15	4695.48	4518.59282	4596.05595	4755.40355	4792.76972																				4699.25298	4690.16672	0
1776042002	XAUUSD	M15	4715.31	4518.59282	4596.05595	4755.40355	4792.76972																				4707.19883	4698.68278	0
1776042902	XAUUSD	M15	4717.74	4518.59282	4596.05595	4755.40355	4792.76972																				4713.15789	4705.92033	0
1776043802	XAUUSD	M15	4714.50	4518.59282	4596.05595	4755.40355	4792.76972																				4717.15405	4711.53719	0
1776044702	XAUUSD	M15	4721.37	4518.59282	4596.05595	4755.40355	4792.76972																				4719.56467	4715.55093	0
1776045602	XAUUSD	M15	4722.77	4518.59282	4596.05595	4755.40355	4792.76972																				4720.57383	4718.06238	0
1776046502	XAUUSD	M15	4720.02	4518.59282	4596.05595	4755.40355	4792.76972																				4720.53269	4719.29754	0
1776047402	XAUUSD	M15	4715.49	4518.59282	4596.05595	4755.40355	4792.76972																				4719.87479	4719.58616	0
1776048302	XAUUSD	M15	4720.63	4518.59282	4596.05595	4755.40355	4792.76972																				4719.01843	4719.30230	1
1776049202	XAUUSD	M15	4713.77	4518.59282	4596.05595	4755.40355	4792.76972																				4718.06090	4718.68160	0
1776050102	XAUUSD	M15	4719.08	4518.59282	4596.05595	4755.40355	4792.76972																				4717.34184	4718.01172	0
1776051002	XAUUSD	M15	4722.18	4518.59282	4596.05595	4755.40355	4792.76972																				4716.82706	4717.41939	0
1776051902	XAUUSD	M15	4717.94	4518.59282	4596.05595	4755.40355	4792.76972																				4716.51687	4716.96813	0
1776052802	XAUUSD	M15	4714.72	4518.59282	4596.05595	4755.40355	4792.76972																				4716.60593	4716.78703	0
1776053702	XAUUSD	M15	4712.53	4518.59282	4596.05595	4755.40355	4792.76972																				4717.22839	4717.00771	1
1776054602	XAUUSD	M15	4718.66	4518.59282	4596.05595	4755.40355	4792.76972																				4718.38512	4717.69642	0
1776055502	XAUUSD	M15	4723.07	4518.59282	4596.05595	4755.40355	4792.76972																				4719.75500	4718.72571	0
1776056402	XAUUSD	M15	4719.23	4518.59282	4596.05595	4755.40355	4792.76972																				4721.08184	4719.90377	0
1776057302	XAUUSD	M15	4720.87	4518.59282	4596.05595	4755.40355	4792.76972																				4722.33810	4721.12093	0
1776058202	XAUUSD	M15	4721.25	4518.59282	4596.05595	4755.40355	4792.76972																				4723.44040	4722.28067	0
1776059102	XAUUSD	M15	4729.45	4518.59282	4596.05595	4755.40355	4792.76972																				4724.55576	4723.41821	0
1776060002	XAUUSD	M15	4725.97	4518.59282	4596.05595	4755.40355	4792.76972																				4725.63703	4724.52762	0
1776060902	XAUUSD	M15	4731.58	4518.59282	4596.05595	4755.40355	4792.76972																				4726.87637	4725.70199	0
1776061802	XAUUSD	M15	4726.39	4518.59282	4596.05595	4755.40355	4792.76972																				4728.14573	4726.92386	0
1776062702	XAUUSD	M15	4725.61	4518.59282	4596.05595	4755.40355	4792.76972																				4729.53387	4728.22886	0
1776063602	XAUUSD	M15	4728.23	4518.59282	4596.05595	4755.40355	4792.76972																				4730.92693	4729.57790	0
1776064502	XAUUSD	M15	4730.80	4518.59282	4596.05595	4755.40355	4792.76972																				4731.98437	4730.78114	0
1776065402	XAUUSD	M15	4732.25	4518.59282	4596.05595	4755.40355	4792.76972																				4732.34391	4731.56252	0
1776066302	XAUUSD	M15	4733.67	4518.59282	4596.05595	4755.40355	4792.76972																		4740.01000		4731.79292	4731.67772	0
1776067202	XAUUSD	M15	4733.02	4518.59282	4596.05595	4755.40355	4792.76972																				4730.24952	4730.96362	1
1776068102	XAUUSD	M15	4732.21	4518.59282	4596.05595	4755.40355	4792.76972																				4727.83174	4729.39768	0
1776069002	XAUUSD	M15	4721.37	4518.59282	4596.05595	4755.40355	4792.76972																				4724.81425	4727.10596	0
1776069902	XAUUSD	M15	4723.50	4518.59282	4596.05595	4755.40355	4792.76972																				4721.82999	4724.46798	0
1776070802	XAUUSD	M15	4719.16	4518.59282	4596.05595	4755.40355	4792.76972																				4719.17977	4721.82387	0
1776071702	XAUUSD	M15	4715.06	4518.59282	4596.05595	4755.40355	4792.76972																				4717.26240	4719.54313	0
1776072602	XAUUSD	M15	4714.31	4518.59282	4596.05595	4755.40355	4792.76972																				4716.30670	4717.92492	0
1776073502	XAUUSD	M15	4714.74	4518.59282	4596.05595	4755.40355	4792.76972																				4716.22579	4717.07535	0
1776074402	XAUUSD	M15	4717.93	4518.59282	4596.05595	4755.40355	4792.76972																				4716.68870	4716.88203	0
1776075302	XAUUSD	M15	4712.42	4518.59282	4596.05595	4755.40355	4792.76972																				4717.21557	4717.04880	1
1776076202	XAUUSD	M15	4718.21	4518.59282	4596.05595	4755.40355	4792.76972																				4717.58482	4717.31681	0
1776077102	XAUUSD	M15	4721.95	4518.59282	4596.05595	4755.40355	4792.76972																				4717.37795	4717.34738	0
1776078002	XAUUSD	M15	4721.55	4518.59282	4596.05595	4755.40355	4792.76972																				4716.43693	4716.89215	1
1776078902	XAUUSD	M15	4721.05	4518.59282	4596.05595	4755.40355	4792.76972																				4714.98158	4715.93687	0
1776079802	XAUUSD	M15	4707.58	4518.59282	4596.05595	4755.40355	4792.76972																				4713.49588	4714.71637	0
1776080702	XAUUSD	M15	4706.83	4518.59282	4596.05595	4755.40355	4792.76972																				4712.93142	4713.82390	0
1776081602	XAUUSD	M15	4717.31	4518.59282	4596.05595	4755.40355	4792.76972																				4713.75490	4713.78940	0
1776082502	XAUUSD	M15	4710.74	4518.59282	4596.05595	4755.40355	4792.76972																				4715.86119	4714.82530	1
1776083402	XAUUSD	M15	4715.92	4518.59282	4596.05595	4755.40355	4792.76972																				4719.28178	4717.05354	0
1776084302	XAUUSD	M15	4723.62	4518.59282	4596.05595	4755.40355	4792.76972																				4723.40136	4720.22745	0
1776085202	XAUUSD	M15	4734.39	4518.59282	4596.05595	4755.40355	4792.76972																				4727.29423	4723.76084	0
1776086102	XAUUSD	M15	4733.27	4518.59282	4596.05595	4755.40355	4792.76972																				4729.90250	4726.83167	0
1776087002	XAUUSD	M15	4727.08	4518.59282	4596.05595	4755.40355	4792.76972																				4730.65336	4728.74251	0
1776087902	XAUUSD	M15	4730.56	4518.59282	4596.05595	4755.40355	4792.76972																				4729.44840	4729.09546	0
1776088802	XAUUSD	M15	4727.35	4518.59282	4596.05595	4755.40355	4792.76972																				4726.31915	4727.70730	1
1776089702	XAUUSD	M15	4715.37	4518.59282	4596.05595	4755.40355	4792.76972																				4721.88589	4724.79660	0
1776090602	XAUUSD	M15	4721.75	4518.59282	4596.05595	4755.40355	4792.76972																				4717.26985	4721.03322	0
1776091502	XAUUSD	M15	4719.08	4518.59282	4596.05595	4755.40355	4792.76972																				4713.18130	4717.10726	0
1776092402	XAUUSD	M15	4707.72	4518.59282	4596.05595	4755.40355	4792.76972																			4700.51000	4710.51493	4713.81109	0
1776093302	XAUUSD	M15	4703.88	4518.59282	4596.05595	4755.40355	4792.76972																				4710.12486	4711.96798	0
1776094202	XAUUSD	M15	4712.57	4518.59282	4596.05595	4755.40355	4792.76972																				4712.25533	4712.11165	1
1776095102	XAUUSD	M15	4714.50	4518.59282	4596.05595	4755.40355	4792.76972																				4716.35745	4714.23455	0
1776096002	XAUUSD	M15	4719.81	4518.59282	4596.05595	4755.40355	4792.76972																				4721.72170	4717.97812	0
1776096902	XAUUSD	M15	4730.46	4518.59282	4596.05595	4755.40355	4792.76972																				4727.38808	4722.68310	0
1776097802	XAUUSD	M15	4740.37	4518.59282	4596.05595	4755.40355	4792.76972																				4732.28219	4727.48265	0
1776098702	XAUUSD	M15	4733.10	4518.59282	4596.05595	4755.40355	4792.76972																				4735.58925	4731.53595	0
1776099602	XAUUSD	M15	4730.91	4518.59282	4596.05595	4755.40355	4792.76972																				4737.34342	4734.43968	0
1776100502	XAUUSD	M15	4743.20	4518.59282	4596.05595	4755.40355	4792.76972																				4737.75323	4736.09646	0
1776101402	XAUUSD	M15	4744.07	4518.59282	4596.05595	4755.40355	4792.76972																				4736.89568	4736.49607	0
1776102302	XAUUSD	M15	4729.96	4518.59282	4596.05595	4755.40355	4792.76972																				4735.30596	4735.90101	1
1776103202	XAUUSD	M15	4730.23	4518.59282	4596.05595	4755.40355	4792.76972																				4733.97621	4734.93861	0
1776104102	XAUUSD	M15	4727.33	4518.59282	4596.05595	4755.40355	4792.76972																				4733.33324	4734.13593	0
1776105002	XAUUSD	M15	4733.60	4518.59282	4596.05595	4755.40355	4792.76972																				4733.64765	4733.89179	0
1776105902	XAUUSD	M15	4738.50	4518.59282	4596.05595	4755.40355	4792.76972																				4734.71021	4734.30100	1
1776106802	XAUUSD	M15	4734.87	4518.59282	4596.05595	4755.40355	4792.76972																				4736.17224	4735.23662	0
1776107702	XAUUSD	M15	4743.24	4518.59282	4596.05595	4755.40355	4792.76972																				4737.88221	4736.55942	0
1776108602	XAUUSD	M15	4741.75	4518.59282	4596.05595	4755.40355	4792.76972																				4739.37518	4737.96730	0
1776109502	XAUUSD	M15	4741.04	4518.59282	4596.05595	4755.40355	4792.76972																				4740.55578	4739.26154	0
1776110402	XAUUSD	M15	4742.45	4518.59282	4596.05595	4755.40355	4792.76972																				4741.48671	4740.37412	0
1776111302	XAUUSD	M15	4739.34	4518.59282	4596.05595	4755.40355	4792.76972																				4742.30115	4741.33763	0
1776112202	XAUUSD	M15	4739.88	4518.59282	4596.05595	4755.40355	4792.76972																				4743.31014	4742.32389	0
1776113102	XAUUSD	M15	4740.28	4518.59282	4596.05595	4755.40355	4792.76972																				4744.71000	4743.51694	0
1776117602	XAUUSD	M15	4748.35	4518.59282	4596.05595	4755.40355	4792.76972																				4746.61533	4745.06614	0
1776118502	XAUUSD	M15	4748.91	4518.59282	4596.05595	4755.40355	4792.76972																				4748.83372	4746.94993	0
1776119402	XAUUSD	M15	4750.52	4518.59282	4596.05595	4755.40355	4792.76972																				4751.27328	4749.11160	0
1776120302	XAUUSD	M15	4758.08	4518.59282	4596.05595	4755.40355	4792.76972																				4753.77266	4751.44213	0
1776121202	XAUUSD	M15	4763.00	4518.59282	4596.05595	4755.40355	4792.76972																				4756.04754	4753.74484	0
1776122102	XAUUSD	M15	4755.45	4518.59282	4596.05595	4755.40355	4792.76972																				4757.93417	4755.83950	0
1776123002	XAUUSD	M15	4759.63	4518.59282	4596.05595	4755.40355	4792.76972																				4759.70982	4757.77466	0
1776123902	XAUUSD	M15	4757.64	4518.59282	4596.05595	4755.40355	4792.76972																				4761.42019	4759.59743	0
1776124802	XAUUSD	M15	4759.54	4518.59282	4596.05595	4755.40355	4792.76972																				4763.30393	4761.45068	0
