timestamp	symbol	timeframe	close	sr_1	sr_2	sr_3	sr_4	sr_5	sr_6	sr_7	sr_8
1772129398	XAUUSD	M5	5173.38	5161.89	5135.85			5178.60	5193.35	5205.31	
1772129698	XAUUSD	M5	5174.85	5161.89	5135.85			5178.60	5193.35	5205.31	
1772129998	XAUUSD	M5	5174.86	5161.89	5135.85			5178.60	5193.35	5205.31	
1772130298	XAUUSD	M5	5177.09	5161.89	5135.85			5178.60	5193.35	5205.31	
1772130598	XAUUSD	M5	5167.56	5161.89	5135.85			5178.60	5193.35	5205.31	
1772130898	XAUUSD	M5	5175.50	5161.89	5135.85			5178.60	5193.35	5205.31	
1772131198	XAUUSD	M5	5181.72	5178.60	5161.89	5135.85		5193.35	5205.31		
1772131498	XAUUSD	M5	5184.66	5178.60	5161.89	5135.85		5193.35	5205.31		
1772131798	XAUUSD	M5	5180.90	5178.60	5161.89	5135.85		5193.35	5205.31		
1772132098	XAUUSD	M5	5180.24	5178.60	5161.89	5135.85		5193.35	5205.31		
1772132398	XAUUSD	M5	5185.45	5178.60	5161.89	5135.85		5193.35	5205.31		
1772132698	XAUUSD	M5	5186.22	5178.60	5161.89	5135.85		5193.35	5205.31		
1772132998	XAUUSD	M5	5186.48	5178.60	5161.89	5135.85		5193.35	5205.31		
1772133298	XAUUSD	M5	5187.70	5178.60	5161.89	5135.85		5193.35	5205.31		
1772133598	XAUUSD	M5	5185.79	5178.60	5161.89	5135.85		5193.35	5205.31		
1772133898	XAUUSD	M5	5185.56	5178.60	5161.89	5135.85		5193.35	5205.31		
1772134198	XAUUSD	M5	5188.86	5178.60	5161.89	5135.85		5193.35	5205.31		
1772134498	XAUUSD	M5	5184.19	5178.60	5161.89	5135.85		5193.35	5205.31		
1772134798	XAUUSD	M5	5186.40	5178.60	5161.89	5135.85		5193.35	5205.31		
1772135098	XAUUSD	M5	5193.89	5193.35	5178.60	5161.89	5135.85	5205.31			
1772135398	XAUUSD	M5	5189.59	5178.60	5161.89	5135.85		5193.35	5205.31		
1772135698	XAUUSD	M5	5187.06	5178.60	5161.89	5135.85		5193.35	5205.31		
1772135998	XAUUSD	M5	5193.81	5193.35	5178.60	5161.89	5135.85	5205.31			
1772136298	XAUUSD	M5	5195.17	5193.35	5178.60	5161.89	5135.85	5205.31			
1772136598	XAUUSD	M5	5196.91	5193.35	5178.60	5161.89	5135.85	5205.31			
1772136898	XAUUSD	M5	5194.53	5193.35	5178.60	5161.89	5135.85	5205.31			
