timestamp	symbol	timeframe	close	ha_open	ha_high	ha_low	ha_close	ha_color	ha_body_size	ha_body_zscore	ha_trend
1771981200	XAUUSD	M5	5159.26	5148.50	5162.01	5144.36	5154.48	1	5.99	0.61412	2
1771981500	XAUUSD	M5	5168.85	5151.49	5172.05	5151.49	5164.67	1	13.18	2.40085	3
1771981800	XAUUSD	M5	5174.67	5158.08	5176.55	5158.08	5171.10	1	13.02	2.32918	4
1771982100	XAUUSD	M5	5184.25	5164.59	5185.18	5164.59	5179.49	1	14.90	2.74702	5
1771982400	XAUUSD	M5	5178.84	5172.04	5187.10	5172.04	5182.16	1	10.11	1.56412	6
1771982700	XAUUSD	M5	5185.40	5177.10	5188.65	5177.10	5182.94	1	5.84	0.52086	7
1771983000	XAUUSD	M5	5185.55	5180.02	5186.92	5180.02	5184.90	1	4.88	0.28467	8
1771983300	XAUUSD	M5	5182.98	5182.46	5189.99	5179.25	5184.45	1	1.99	-0.42006	9
1771983600	XAUUSD	M5	5180.48	5183.45	5186.21	5178.66	5182.02	-1	1.43	-0.55622	-1
1771983900	XAUUSD	M5	5183.87	5182.74	5186.18	5180.40	5182.74	1	0.00	-0.90290	1
1771984200	XAUUSD	M5	5183.26	5182.74	5184.84	5180.43	5183.03	1	0.29	-0.83258	2
1771984500	XAUUSD	M5	5176.97	5182.88	5183.88	5174.88	5179.77	-1	3.12	-0.14357	-1
1771984800	XAUUSD	M5	5183.28	5181.33	5184.21	5176.48	5180.22	-1	1.10	-0.62820	-2
1771985100	XAUUSD	M5	5186.42	5180.77	5186.54	5180.77	5184.59	1	3.82	0.04604	1
1771985400	XAUUSD	M5	5188.71	5182.68	5189.30	5182.68	5186.85	1	4.17	0.14589	2
1771985700	XAUUSD	M5	5190.56	5184.77	5193.72	5184.77	5190.36	1	5.60	0.60864	3
1771986000	XAUUSD	M5	5187.74	5187.56	5190.82	5184.88	5188.50	1	0.94	-0.78665	4
1771986300	XAUUSD	M5	5189.77	5188.03	5190.45	5185.81	5188.44	1	0.41	-0.96269	5
1771986600	XAUUSD	M5	5187.94	5188.24	5190.59	5187.66	5188.99	1	0.76	-0.84510	6
1771986900	XAUUSD	M5	5186.22	5188.62	5188.62	5182.82	5186.27	-1	2.34	-0.32378	-1
1771987200	XAUUSD	M5	5186.01	5187.44	5187.44	5182.74	5185.47	-1	1.98	-0.44363	-2
1771987500	XAUUSD	M5	5184.68	5186.45	5186.90	5183.64	5185.31	-1	1.15	-0.71203	-3
1771987800	XAUUSD	M5	5175.73	5185.88	5185.88	5166.57	5177.81	-1	8.07	1.55826	-4
1771988100	XAUUSD	M5	5180.66	5181.85	5183.06	5174.93	5178.61	-1	3.23	-0.03452	-5
1771988400	XAUUSD	M5	5184.31	5180.23	5190.19	5180.23	5184.19	1	3.95	0.20217	1
1771988700	XAUUSD	M5	5184.47	5182.21	5186.35	5181.80	5184.23	1	2.02	-0.43353	2
1771989000	XAUUSD	M5	5186.31	5183.22	5186.57	5183.12	5185.11	1	1.89	-0.47968	3
1771989300	XAUUSD	M5	5184.53	5184.16	5187.54	5181.16	5184.89	1	0.73	-0.86019	4
1771989600	XAUUSD	M5	5179.49	5184.53	5185.70	5179.49	5182.30	-1	2.23	-0.36897	-1
1771989900	XAUUSD	M5	5186.32	5183.42	5186.90	5179.44	5183.04	-1	0.38	-0.97783	-2
1771990200	XAUUSD	M5	5187.35	5183.23	5188.56	5180.64	5185.45	1	2.22	-0.36543	1
1771990500	XAUUSD	M5	5183.64	5184.34	5188.37	5183.19	5185.64	1	1.30	-0.66531	2
1771990800	XAUUSD	M5	5183.99	5184.99	5184.99	5179.44	5182.98	-1	2.00	-0.42636	-1
1771991100	XAUUSD	M5	5185.30	5183.98	5187.67	5183.28	5185.06	1	1.08	-0.73520	1
1771991400	XAUUSD	M5	5179.30	5184.52	5185.47	5178.83	5182.22	-1	2.30	-0.32623	-1
1771991700	XAUUSD	M5	5181.81	5183.37	5184.63	5178.12	5180.97	-1	2.40	-0.29302	-2
1771992000	XAUUSD	M5	5182.35	5182.17	5183.31	5179.87	5181.84	-1	0.33	-0.97868	-3
1771992300	XAUUSD	M5	5175.06	5182.00	5182.35	5174.42	5178.55	-1	3.46	0.05969	-4
1771992600	XAUUSD	M5	5180.93	5180.27	5181.96	5172.97	5177.71	-1	2.57	-0.24139	-5
1771992900	XAUUSD	M5	5183.09	5178.99	5184.88	5178.99	5182.37	1	3.37	0.02446	1
1771993200	XAUUSD	M5	5182.11	5180.68	5184.72	5180.68	5182.61	1	1.93	-0.45845	2
1771993500	XAUUSD	M5	5182.90	5181.65	5185.15	5181.65	5182.98	1	1.33	-0.65845	3
1771993800	XAUUSD	M5	5181.53	5182.31	5184.00	5181.46	5182.47	1	0.16	-1.04721	4
1771994100	XAUUSD	M5	5182.73	5182.39	5183.06	5180.02	5181.84	-1	0.55	-0.91518	-1
1771994400	XAUUSD	M5	5184.20	5182.11	5184.24	5182.11	5183.32	1	1.21	-0.69226	1
1771994700	XAUUSD	M5	5180.96	5182.72	5185.02	5180.51	5182.67	-1	0.05	-1.07316	-1
1771995000	XAUUSD	M5	5181.32	5182.70	5182.70	5180.51	5181.17	-1	1.52	-0.57736	-2
1771995300	XAUUSD	M5	5182.75	5181.94	5183.61	5179.99	5181.92	-1	0.02	-1.07234	-3
1771995600	XAUUSD	M5	5186.68	5181.93	5188.39	5181.93	5185.32	1	3.39	0.05805	1
1771995900	XAUUSD	M5	5188.00	5183.62	5191.48	5183.62	5188.20	1	4.58	0.45586	2
1771996200	XAUUSD	M5	5188.46	5185.91	5189.77	5185.91	5188.28	1	2.38	-0.28441	3
1771996500	XAUUSD	M5	5192.45	5187.10	5194.80	5187.10	5191.03	1	3.94	0.23655	4
1771996800	XAUUSD	M5	5188.73	5189.06	5192.75	5187.84	5190.44	1	1.38	-0.62082	5
1771997100	XAUUSD	M5	5195.42	5189.75	5195.96	5188.23	5192.08	1	2.33	-0.30420	6
1771997400	XAUUSD	M5	5197.44	5190.92	5199.48	5190.92	5196.24	1	5.32	0.69801	7
1771997700	XAUUSD	M5	5197.80	5193.58	5198.34	5193.58	5197.11	1	3.53	0.09518	8
1771998000	XAUUSD	M5	5202.94	5195.34	5203.74	5195.34	5200.38	1	5.03	0.59576	9
1771998300	XAUUSD	M5	5209.19	5197.86	5209.26	5197.86	5205.80	1	7.94	1.56039	10
1771998600	XAUUSD	M5	5208.07	5201.83	5210.47	5201.83	5207.64	1	5.80	0.83762	11
1771998900	XAUUSD	M5	5201.74	5204.73	5208.14	5201.23	5204.81	1	0.07	-1.07923	12
1771999200	XAUUSD	M5	5193.75	5204.77	5204.77	5193.53	5197.68	-1	7.09	1.25800	-1
1771999500	XAUUSD	M5	5186.70	5201.23	5201.23	5182.47	5189.31	-1	11.92	2.82292	-2
1771999800	XAUUSD	M5	5191.97	5195.27	5195.27	5185.50	5189.12	-1	6.15	0.91547	-3
1772000100	XAUUSD	M5	5193.73	5192.19	5194.80	5190.34	5192.76	1	0.56	-0.92386	1
1772000400	XAUUSD	M5	5190.48	5192.47	5195.42	5190.17	5192.44	-1	0.04	-1.09262	-1
1772000700	XAUUSD	M5	5189.73	5192.46	5192.69	5188.71	5190.41	-1	2.05	-0.43178	-2
1772001000	XAUUSD	M5	5192.82	5191.43	5193.20	5188.03	5190.89	-1	0.54	-0.92581	-3
1772001300	XAUUSD	M5	5193.24	5191.16	5194.35	5191.16	5192.92	1	1.76	-0.52472	1
1772001600	XAUUSD	M5	5191.41	5192.04	5193.23	5189.36	5191.81	-1	0.24	-1.02384	-1
1772001900	XAUUSD	M5	5192.00	5191.93	5193.40	5189.16	5191.47	-1	0.46	-0.94799	-2
1772002200	XAUUSD	M5	5191.93	5191.70	5194.02	5190.50	5192.06	1	0.36	-0.97404	1
1772002500	XAUUSD	M5	5194.61	5191.88	5194.61	5191.41	5193.14	1	1.26	-0.67210	2
1772002800	XAUUSD	M5	5188.34	5192.51	5195.10	5187.67	5191.43	-1	1.07	-0.73283	-1
1772003100	XAUUSD	M5	5193.06	5191.97	5194.38	5188.32	5191.02	-1	0.95	-0.77122	-2
1772003400	XAUUSD	M5	5188.68	5191.50	5193.60	5187.44	5190.71	-1	0.79	-0.82199	-3
1772003700	XAUUSD	M5	5186.70	5191.10	5191.10	5185.49	5187.78	-1	3.32	0.00356	-4
1772004000	XAUUSD	M5	5186.63	5189.44	5189.44	5184.42	5186.76	-1	2.68	-0.20639	-5
1772004300	XAUUSD	M5	5189.46	5188.10	5189.79	5182.45	5187.08	-1	1.02	-0.74656	-6
1772004600	XAUUSD	M5	5188.38	5187.59	5190.45	5186.58	5188.72	1	1.13	-0.70394	1
1772004900	XAUUSD	M5	5186.80	5188.16	5189.36	5185.88	5187.60	-1	0.55	-0.88926	-1
1772005200	XAUUSD	M5	5186.27	5187.88	5188.28	5186.05	5186.85	-1	1.03	-0.73094	-2
1772005500	XAUUSD	M5	5187.63	5187.37	5189.33	5185.30	5187.12	-1	0.24	-0.98913	-3
1772005800	XAUUSD	M5	5182.71	5187.24	5188.68	5180.50	5184.88	-1	2.36	-0.29369	-4
1772006100	XAUUSD	M5	5184.69	5186.06	5186.30	5182.64	5184.09	-1	1.97	-0.42581	-5
1772006400	XAUUSD	M5	5188.03	5185.08	5190.34	5185.08	5187.18	1	2.10	-0.38406	1
1772006700	XAUUSD	M5	5186.77	5186.13	5188.58	5186.12	5187.36	1	1.23	-0.67050	2
1772007000	XAUUSD	M5	5187.30	5186.74	5189.42	5186.23	5187.31	1	0.57	-0.88673	3
1772007300	XAUUSD	M5	5192.50	5187.03	5192.83	5186.74	5189.83	1	2.80	-0.14829	4
1772007600	XAUUSD	M5	5193.17	5188.43	5194.19	5188.43	5192.62	1	4.19	0.31208	5
1772007900	XAUUSD	M5	5193.46	5190.53	5193.56	5190.09	5192.58	1	2.05	-0.39297	6
1772008200	XAUUSD	M5	5195.27	5191.55	5195.70	5191.55	5194.32	1	2.77	-0.15553	7
1772008500	XAUUSD	M5	5193.88	5192.93	5197.34	5192.93	5195.11	1	2.17	-0.35360	8
1772008800	XAUUSD	M5	5192.21	5194.02	5195.04	5191.33	5193.11	-1	0.90	-0.77196	-1
1772009100	XAUUSD	M5	5192.13	5193.57	5193.57	5190.36	5191.74	-1	1.83	-0.46761	-2
1772009400	XAUUSD	M5	5187.71	5192.65	5192.65	5187.15	5189.79	-1	2.86	-0.12886	-3
1772009700	XAUUSD	M5	5185.37	5191.22	5191.22	5184.13	5186.79	-1	4.43	0.38863	-4
1772010000	XAUUSD	M5	5181.47	5189.01	5189.01	5176.67	5182.63	-1	6.38	1.02842	-5
1772010300	XAUUSD	M5	5184.69	5185.82	5185.87	5179.09	5182.80	-1	3.02	-0.08211	-6
1772010600	XAUUSD	M5	5183.72	5184.31	5188.03	5183.58	5185.06	1	0.75	-0.82885	1
1772010900	XAUUSD	M5	5185.94	5184.68	5186.15	5181.82	5184.41	-1	0.27	-0.98103	-1
1772011200	XAUUSD	M5	5186.75	5184.55	5188.24	5184.55	5186.50	1	1.95	-0.42781	1
1772011500	XAUUSD	M5	5186.75	5185.52	5188.47	5185.52	5187.07	1	1.54	-0.56208	2
1772011800	XAUUSD	M5	5189.38	5186.30	5189.69	5185.91	5187.93	1	1.63	-0.52964	3
1772012100	XAUUSD	M5	5191.08	5187.11	5193.83	5187.11	5190.93	1	3.81	0.19291	4
1772012400	XAUUSD	M5	5191.02	5189.02	5192.96	5189.02	5191.38	1	2.36	-0.29139	5
1772012700	XAUUSD	M5	5190.63	5190.20	5192.04	5190.10	5191.06	1	0.86	-0.78146	6
1772013000	XAUUSD	M5	5190.48	5190.63	5194.54	5189.02	5191.16	1	0.53	-0.88688	7
1772013300	XAUUSD	M5	5193.27	5190.90	5193.70	5187.96	5191.20	1	0.30	-0.96274	8
1772013600	XAUUSD	M5	5188.91	5191.05	5195.14	5188.39	5191.47	1	0.42	-0.92296	9
1772013900	XAUUSD	M5	5184.33	5191.26	5191.26	5184.24	5186.80	-1	4.46	0.40791	-1
1772014200	XAUUSD	M5	5184.63	5189.03	5189.03	5182.99	5184.47	-1	4.56	0.43694	-2
1772014500	XAUUSD	M5	5177.70	5186.75	5186.75	5176.96	5181.01	-1	5.74	0.82421	-3
1772014800	XAUUSD	M5	5174.18	5183.88	5183.88	5174.13	5176.74	-1	7.14	1.27493	-4
1772015100	XAUUSD	M5	5175.13	5180.31	5180.31	5172.43	5175.41	-1	4.90	0.53748	-5
1772015400	XAUUSD	M5	5173.24	5177.86	5177.86	5170.40	5173.76	-1	4.11	0.27242	-6
1772015700	XAUUSD	M5	5179.02	5175.81	5179.06	5173.41	5176.23	1	0.41	-0.94212	1
1772016000	XAUUSD	M5	5176.86	5176.02	5181.03	5176.02	5178.25	1	2.23	-0.34653	2
1772016300	XAUUSD	M5	5175.40	5177.13	5177.29	5174.71	5176.06	-1	1.07	-0.72816	-1
1772016600	XAUUSD	M5	5174.48	5176.60	5176.60	5172.52	5174.56	-1	2.04	-0.41146	-2
1772016900	XAUUSD	M5	5175.16	5175.58	5176.36	5173.56	5174.90	-1	0.68	-0.86160	-3
1772017200	XAUUSD	M5	5171.44	5175.24	5175.27	5171.39	5173.30	-1	1.93	-0.44592	-4
1772017500	XAUUSD	M5	5169.77	5174.27	5175.91	5169.45	5171.63	-1	2.65	-0.21117	-5
1772017800	XAUUSD	M5	5163.64	5172.95	5172.95	5162.94	5166.63	-1	6.32	0.99261	-6
1772018100	XAUUSD	M5	5159.68	5169.79	5169.79	5155.40	5161.07	-1	8.72	1.76672	-7
1772018400	XAUUSD	M5	5165.08	5165.43	5165.54	5158.16	5162.11	-1	3.32	-0.00618	-8
1772018700	XAUUSD	M5	5168.85	5163.77	5169.48	5163.77	5166.99	1	3.21	-0.04006	1
1772019000	XAUUSD	M5	5169.86	5165.38	5172.51	5165.38	5169.76	1	4.38	0.34309	2
1772019300	XAUUSD	M5	5167.67	5167.57	5170.56	5167.56	5168.88	1	1.31	-0.65899	3
1772019600	XAUUSD	M5	5173.18	5168.22	5173.98	5166.75	5170.34	1	2.12	-0.39337	4
1772019900	XAUUSD	M5	5173.30	5169.28	5174.58	5169.28	5173.39	1	4.11	0.25736	5
1772020200	XAUUSD	M5	5173.62	5171.34	5176.25	5171.34	5173.87	1	2.54	-0.26176	6
1772020500	XAUUSD	M5	5181.67	5172.60	5182.67	5172.60	5177.90	1	5.29	0.64261	7
1772020800	XAUUSD	M5	5179.73	5175.25	5182.87	5175.25	5180.59	1	5.34	0.65545	8
1772021100	XAUUSD	M5	5181.07	5177.92	5181.70	5177.92	5180.58	1	2.66	-0.22783	9
1772021400	XAUUSD	M5	5182.11	5179.25	5183.10	5179.25	5181.77	1	2.52	-0.27676	10
1772021700	XAUUSD	M5	5183.84	5180.51	5185.85	5180.51	5183.46	1	2.95	-0.13668	11
1772022000	XAUUSD	M5	5186.84	5181.99	5187.01	5181.99	5185.26	1	3.28	-0.03116	12
1772022300	XAUUSD	M5	5183.54	5183.62	5187.49	5183.37	5185.31	1	1.69	-0.55844	13
1772022600	XAUUSD	M5	5179.74	5184.47	5184.89	5179.35	5181.87	-1	2.59	-0.26017	-1
1772022900	XAUUSD	M5	5183.98	5183.17	5184.00	5177.43	5181.29	-1	1.88	-0.49715	-2
1772023200	XAUUSD	M5	5184.73	5182.23	5186.31	5182.23	5184.43	1	2.20	-0.39018	1
1772023500	XAUUSD	M5	5181.70	5183.33	5185.27	5181.70	5183.37	1	0.03	-1.10864	2
1772023800	XAUUSD	M5	5181.88	5183.35	5184.46	5181.13	5182.31	-1	1.04	-0.77377	-1
1772024100	XAUUSD	M5	5182.65	5182.83	5183.15	5178.78	5181.63	-1	1.20	-0.72309	-2
1772024400	XAUUSD	M5	5185.50	5182.23	5185.77	5181.12	5183.80	1	1.57	-0.59748	1
1772024700	XAUUSD	M5	5188.33	5183.01	5189.76	5183.01	5187.09	1	4.08	0.22994	2
1772025000	XAUUSD	M5	5187.20	5185.05	5189.22	5185.05	5187.59	1	2.54	-0.27754	3
1772025300	XAUUSD	M5	5187.00	5186.32	5189.54	5185.97	5187.43	1	1.11	-0.74682	4
1772025600	XAUUSD	M5	5191.13	5186.88	5191.47	5186.14	5188.89	1	2.01	-0.44040	5
1772025900	XAUUSD	M5	5188.07	5187.88	5191.36	5186.93	5189.38	1	1.49	-0.61721	6
1772026200	XAUUSD	M5	5188.16	5188.63	5190.35	5186.62	5188.30	-1	0.33	-1.00918	-1
1772026500	XAUUSD	M5	5189.61	5188.46	5190.35	5187.73	5188.96	1	0.50	-0.94748	1
1772026800	XAUUSD	M5	5186.84	5188.71	5191.33	5182.03	5187.53	-1	1.18	-0.71688	-1
1772027100	XAUUSD	M5	5186.59	5188.12	5191.12	5185.65	5187.62	-1	0.50	-0.94268	-2
1772027400	XAUUSD	M5	5186.07	5187.87	5187.87	5184.30	5186.20	-1	1.67	-0.54678	-3
1772027700	XAUUSD	M5	5185.23	5187.04	5188.50	5184.76	5186.13	-1	0.91	-0.79817	-4
1772028000	XAUUSD	M5	5187.18	5186.59	5187.34	5183.76	5185.88	-1	0.71	-0.86053	-5
1772028300	XAUUSD	M5	5189.99	5186.23	5191.07	5186.23	5188.76	1	2.53	-0.24864	1
1772028600	XAUUSD	M5	5185.44	5187.50	5190.31	5183.69	5187.38	-1	0.12	-1.05298	-1
1772028900	XAUUSD	M5	5182.68	5187.44	5187.44	5182.03	5184.02	-1	3.41	0.04956	-2
1772029200	XAUUSD	M5	5181.49	5185.73	5185.73	5179.91	5182.35	-1	3.38	0.03677	-3
1772029500	XAUUSD	M5	5177.91	5184.04	5184.04	5174.89	5179.24	-1	4.80	0.50934	-4
1772029800	XAUUSD	M5	5174.14	5181.64	5181.64	5172.20	5176.32	-1	5.32	0.67856	-5
1772030100	XAUUSD	M5	5159.73	5178.98	5178.98	5158.94	5167.17	-1	11.81	2.84361	-6
1772030400	XAUUSD	M5	5174.91	5173.08	5176.28	5159.65	5167.75	-1	5.32	0.68060	-7
1772030700	XAUUSD	M5	5181.79	5170.41	5181.86	5170.41	5178.33	1	7.91	1.56030	1
1772031000	XAUUSD	M5	5188.55	5174.37	5189.06	5174.37	5184.82	1	10.45	2.43284	2
1772031300	XAUUSD	M5	5191.25	5179.60	5193.27	5179.60	5190.23	1	10.63	2.50399	3
1772031600	XAUUSD	M5	5198.64	5184.92	5201.38	5184.92	5195.48	1	10.56	2.50062	4
1772031900	XAUUSD	M5	5195.89	5190.20	5202.61	5190.20	5198.16	1	7.96	1.59393	5
1772032200	XAUUSD	M5	5193.17	5194.18	5196.22	5190.40	5193.97	-1	0.21	-1.05150	-1
1772032500	XAUUSD	M5	5188.97	5194.07	5195.68	5188.40	5191.56	-1	2.52	-0.24587	-2
1772032800	XAUUSD	M5	5185.46	5192.81	5192.81	5183.87	5187.41	-1	5.40	0.76215	-3
1772033100	XAUUSD	M5	5180.33	5190.11	5190.11	5174.10	5181.79	-1	8.32	1.77739	-4
1772033400	XAUUSD	M5	5181.68	5185.95	5185.95	5172.47	5179.12	-1	6.84	1.25053	-5
1772033700	XAUUSD	M5	5187.95	5182.53	5189.50	5181.18	5185.02	1	2.49	-0.26141	1
1772034000	XAUUSD	M5	5191.00	5183.78	5193.07	5183.78	5189.72	1	5.94	0.99686	2
1772034300	XAUUSD	M5	5197.90	5186.75	5198.34	5186.75	5193.50	1	6.75	1.28922	3
1772034600	XAUUSD	M5	5195.48	5190.13	5198.00	5190.13	5196.01	1	5.88	0.96677	4
1772034900	XAUUSD	M5	5194.50	5193.07	5198.06	5193.07	5195.30	1	2.24	-0.35488	5
1772035200	XAUUSD	M5	5194.37	5194.18	5198.45	5193.09	5195.18	1	1.00	-0.79896	6
1772035500	XAUUSD	M5	5191.37	5194.68	5195.31	5190.48	5192.88	-1	1.80	-0.50527	-1
1772035800	XAUUSD	M5	5192.52	5193.78	5195.83	5189.86	5192.38	-1	1.40	-0.64656	-2
1772036100	XAUUSD	M5	5197.05	5193.08	5197.64	5191.81	5194.78	1	1.70	-0.53352	1
1772036400	XAUUSD	M5	5205.29	5193.93	5205.75	5193.93	5201.28	1	7.35	1.51763	2
1772036700	XAUUSD	M5	5203.22	5197.61	5206.19	5197.61	5203.97	1	6.36	1.14912	3
1772037000	XAUUSD	M5	5206.56	5200.79	5206.68	5199.27	5203.85	1	3.07	-0.04417	4
1772037300	XAUUSD	M5	5203.39	5202.32	5207.11	5202.32	5204.90	1	2.58	-0.21844	5
1772037600	XAUUSD	M5	5207.51	5203.61	5207.54	5203.50	5205.51	1	1.90	-0.45942	6
1772037900	XAUUSD	M5	5208.18	5204.56	5213.80	5204.56	5209.05	1	4.49	0.48544	7
1772038200	XAUUSD	M5	5211.95	5206.81	5212.49	5206.81	5210.06	1	3.25	0.03072	8
1772038500	XAUUSD	M5	5212.31	5208.43	5212.79	5208.43	5211.80	1	3.37	0.06977	9
1772038800	XAUUSD	M5	5210.09	5210.12	5212.66	5208.17	5210.86	1	0.74	-0.88686	10
1772039100	XAUUSD	M5	5214.69	5210.49	5214.96	5207.95	5211.93	1	1.45	-0.62745	11
1772039400	XAUUSD	M5	5215.17	5211.21	5217.63	5211.21	5215.39	1	4.18	0.36726	12
1772039700	XAUUSD	M5	5214.53	5213.30	5215.29	5212.12	5214.31	1	1.01	-0.78982	13
1772040000	XAUUSD	M5	5213.27	5213.80	5215.65	5211.46	5213.72	-1	0.08	-1.12090	-1
1772040300	XAUUSD	M5	5213.10	5213.76	5215.97	5212.26	5213.69	-1	0.08	-1.11736	-2
1772040600	XAUUSD	M5	5211.85	5213.72	5214.42	5211.05	5212.60	-1	1.12	-0.73458	-3
1772040900	XAUUSD	M5	5213.17	5213.16	5213.46	5210.33	5212.21	-1	0.96	-0.79362	-4
1772041200	XAUUSD	M5	5208.33	5212.69	5213.79	5208.18	5210.87	-1	1.82	-0.47781	-5
1772041500	XAUUSD	M5	5206.71	5211.78	5211.78	5204.41	5207.23	-1	4.54	0.50893	-6
1772041800	XAUUSD	M5	5206.32	5209.51	5210.67	5204.88	5207.18	-1	2.33	-0.28958	-7
1772042100	XAUUSD	M5	5206.82	5208.34	5208.34	5203.44	5206.16	-1	2.18	-0.34537	-8
1772042400	XAUUSD	M5	5207.40	5207.25	5207.45	5206.83	5207.13	-1	0.12	-1.08705	-9
1772042700	XAUUSD	M5	5207.07	5207.19	5207.53	5207.02	5207.26	1	0.07	-1.09960	1
1772043000	XAUUSD	M5	5206.89	5207.23	5207.23	5206.72	5206.94	-1	0.28	-1.01798	-1
1772043300	XAUUSD	M5	5206.80	5207.09	5207.29	5206.71	5206.92	-1	0.16	-1.05500	-2
1772043600	XAUUSD	M5	5206.77	5207.00	5207.28	5206.73	5206.90	-1	0.11	-1.06748	-3
1772043900	XAUUSD	M5	5206.80	5206.95	5207.04	5206.64	5206.81	-1	0.14	-1.05571	-4
1772044200	XAUUSD	M5	5206.80	5206.88	5207.29	5206.75	5206.91	1	0.03	-1.09542	1
1772044500	XAUUSD	M5	5206.39	5206.90	5206.90	5205.87	5206.46	-1	0.43	-0.94768	-1
1772044800	XAUUSD	M5	5205.13	5206.68	5206.68	5204.95	5205.75	-1	0.93	-0.76471	-2
1772045100	XAUUSD	M5	5200.95	5206.22	5206.22	5200.71	5203.04	-1	3.17	0.06029	-3
