timestamp	symbol	timeframe	close	dual_tema_high	dual_tema_low
1772011500	XAUUSD	M5	5186.75	5187.05	5183.87
1772011800	XAUUSD	M5	5189.38	5188.05	5184.80
1772012100	XAUUSD	M5	5191.08	5190.75	5187.08
1772012400	XAUUSD	M5	5191.02	5192.05	5189.17
1772012700	XAUUSD	M5	5190.63	5192.39	5190.15
1772013000	XAUUSD	M5	5190.48	5193.78	5190.17
1772013300	XAUUSD	M5	5193.27	5194.20	5189.58
1772013600	XAUUSD	M5	5188.91	5195.09	5189.34
1772013900	XAUUSD	M5	5184.33	5192.96	5187.10
1772014200	XAUUSD	M5	5184.63	5189.68	5185.04
1772014500	XAUUSD	M5	5177.70	5187.01	5180.81
1772014800	XAUUSD	M5	5174.18	5183.52	5176.80
1772015100	XAUUSD	M5	5175.13	5180.88	5173.57
1772015400	XAUUSD	M5	5173.24	5177.57	5170.71
1772015700	XAUUSD	M5	5179.02	5177.03	5170.60
1772016000	XAUUSD	M5	5176.86	5177.87	5172.08
1772016300	XAUUSD	M5	5175.40	5176.76	5172.54
1772016600	XAUUSD	M5	5174.48	5175.49	5171.92
1772016900	XAUUSD	M5	5175.16	5175.11	5172.16
1772017200	XAUUSD	M5	5171.44	5174.49	5171.37
1772017500	XAUUSD	M5	5169.77	5174.55	5170.02
1772017800	XAUUSD	M5	5163.64	5171.91	5166.08
1772018100	XAUUSD	M5	5159.68	5168.12	5160.03
1772018400	XAUUSD	M5	5165.08	5165.86	5157.73
1772018700	XAUUSD	M5	5168.85	5166.55	5159.65
1772019000	XAUUSD	M5	5169.86	5168.66	5162.71
1772019300	XAUUSD	M5	5167.67	5169.21	5164.70
1772019600	XAUUSD	M5	5173.18	5171.32	5165.66
1772019900	XAUUSD	M5	5173.30	5173.01	5169.12
1772020200	XAUUSD	M5	5173.62	5174.92	5171.21
1772020500	XAUUSD	M5	5181.67	5179.23	5173.13
1772020800	XAUUSD	M5	5179.73	5181.99	5176.48
1772021100	XAUUSD	M5	5181.07	5183.02	5179.25
1772021400	XAUUSD	M5	5182.11	5184.19	5181.33
1772021700	XAUUSD	M5	5183.84	5186.10	5182.98
1772022000	XAUUSD	M5	5186.84	5187.70	5184.51
1772022300	XAUUSD	M5	5183.54	5188.75	5185.27
1772022600	XAUUSD	M5	5179.74	5187.96	5183.56
1772022900	XAUUSD	M5	5183.98	5186.84	5181.35
1772023200	XAUUSD	M5	5184.73	5187.11	5182.38
1772023500	XAUUSD	M5	5184.27	5186.59	5183.59
