datetime	timestamp	symbol	timeframe	close	open	high	low	volume
2026-02-26 10:49:59	1772102999	XAUUSD	M5	5173.6	5171.17	5173.62	5168.84	394
2026-02-26 10:54:59	1772103299	XAUUSD	M5	5171.61	5173.52	5173.73	5166.7	475
2026-02-26 10:59:59	1772103599	XAUUSD	M5	5173.83	5171.61	5175.22	5169.26	519
2026-02-26 11:04:59	1772103899	XAUUSD	M5	5177.33	5173.83	5178.5	5172.74	423
2026-02-26 11:09:59	1772104199	XAUUSD	M5	5175.85	5177.32	5177.43	5175.29	317
2026-02-26 11:14:59	1772104499	XAUUSD	M5	5175.54	5175.55	5176	5171.05	367
2026-02-26 11:19:59	1772104799	XAUUSD	M5	5171.7	5175.52	5175.8	5170.98	354
2026-02-26 11:24:59	1772105099	XAUUSD	M5	5171.88	5171.63	5176.1	5171.43	330
2026-02-26 11:29:59	1772105399	XAUUSD	M5	5173.38	5171.88	5174.12	5171.76	287
2026-02-26 11:34:59	1772105699	XAUUSD	M5	5173.54	5173.38	5175.49	5172.44	315
2026-02-26 11:39:59	1772105999	XAUUSD	M5	5174.68	5173.54	5175.09	5173.11	286
2026-02-26 11:44:59	1772106299	XAUUSD	M5	5171.4	5174.54	5174.54	5170.85	331
2026-02-26 11:49:59	1772106599	XAUUSD	M5	5163.51	5171.41	5171.57	5161.25	455
2026-02-26 11:54:59	1772106899	XAUUSD	M5	5164.71	5163.74	5165.92	5161.83	459
2026-02-26 11:59:59	1772107199	XAUUSD	M5	5165.67	5164.77	5168.17	5157.98	708
2026-02-26 12:04:59	1772107499	XAUUSD	M5	5169.15	5165.67	5169.25	5163.18	574
2026-02-26 12:09:59	1772107799	XAUUSD	M5	5168.46	5169.15	5170.05	5166.85	484
2026-02-26 12:14:59	1772108099	XAUUSD	M5	5172.18	5168.54	5173.71	5166.13	476
2026-02-26 12:19:59	1772108399	XAUUSD	M5	5176.52	5172.18	5176.56	5170.29	473
2026-02-26 12:24:59	1772108699	XAUUSD	M5	5178.54	5176.52	5179.99	5175.94	473
2026-02-26 12:29:59	1772108999	XAUUSD	M5	5183.1	5178.61	5184.1	5177.8	495
2026-02-26 12:34:59	1772109299	XAUUSD	M5	5182.34	5183.09	5184.38	5179.83	475
2026-02-26 12:39:59	1772109599	XAUUSD	M5	5187.52	5182.33	5187.67	5182.26	492
2026-02-26 12:44:59	1772109899	XAUUSD	M5	5181.29	5187.83	5187.83	5181.29	440
2026-02-26 12:49:59	1772110199	XAUUSD	M5	5181.25	5181.31	5181.96	5179.54	388
2026-02-26 12:54:59	1772110499	XAUUSD	M5	5183.85	5181.39	5185.1	5179.98	466
2026-02-26 12:59:59	1772110799	XAUUSD	M5	5175.76	5183.85	5185.57	5175.17	767
2026-02-26 13:04:59	1772111099	XAUUSD	M5	5172.5	5175.96	5180.43	5171.18	806
2026-02-26 13:09:59	1772111399	XAUUSD	M5	5174	5172	5174.55	5168.31	735
2026-02-26 13:14:59	1772111699	XAUUSD	M5	5171.65	5174.03	5177.88	5171.55	700
2026-02-26 13:19:59	1772111999	XAUUSD	M5	5178.12	5171.65	5178.9	5171.59	661
2026-02-26 13:24:59	1772112299	XAUUSD	M5	5174.76	5177.96	5177.96	5174.6	505
2026-02-26 13:29:59	1772112599	XAUUSD	M5	5174.36	5174.82	5175.41	5166.01	693
2026-02-26 13:34:59	1772112899	XAUUSD	M5	5173.61	5174.24	5177.32	5169.63	677
2026-02-26 13:39:59	1772113199	XAUUSD	M5	5165.14	5173.22	5174.44	5164.36	674
2026-02-26 13:44:59	1772113499	XAUUSD	M5	5168.76	5165.13	5169.69	5164.68	614
2026-02-26 13:49:59	1772113799	XAUUSD	M5	5170.8	5168.77	5170.85	5167.85	613
2026-02-26 13:54:59	1772114099	XAUUSD	M5	5166.39	5170.8	5171.55	5166.07	543
2026-02-26 13:59:59	1772114399	XAUUSD	M5	5166.06	5166.29	5170.11	5162.86	761
2026-02-26 14:04:59	1772114699	XAUUSD	M5	5163.55	5165.95	5167.58	5160.36	649
2026-02-26 14:09:59	1772114999	XAUUSD	M5	5166.28	5163.53	5166.75	5162.6	557
2026-02-26 14:14:59	1772115299	XAUUSD	M5	5167.02	5166.22	5168.83	5165.19	583
2026-02-26 14:19:59	1772115599	XAUUSD	M5	5168.82	5166.99	5170.04	5163.53	576
2026-02-26 14:24:59	1772115899	XAUUSD	M5	5170.41	5168.83	5172.32	5168.55	644
2026-02-26 14:29:59	1772116199	XAUUSD	M5	5165.83	5170.45	5170.45	5140.86	945
2026-02-26 14:34:59	1772116499	XAUUSD	M5	5166.41	5166.22	5174.88	5164.01	928
2026-02-26 14:39:59	1772116799	XAUUSD	M5	5172.56	5165.96	5174.47	5158.5	918
2026-02-26 14:44:59	1772117099	XAUUSD	M5	5171.99	5172.55	5175.95	5165.95	897
2026-02-26 14:49:59	1772117399	XAUUSD	M5	5167.91	5171.93	5173.73	5164.12	884
2026-02-26 14:54:59	1772117699	XAUUSD	M5	5165.14	5169.04	5171.5	5163.97	872
2026-02-26 14:59:59	1772117999	XAUUSD	M5	5167.7	5163.41	5172.12	5158.92	912
2026-02-26 15:04:59	1772118299	XAUUSD	M5	5167.21	5167.73	5169.85	5163.95	862
2026-02-26 15:09:59	1772118599	XAUUSD	M5	5162.38	5167.86	5171.42	5161.25	864
2026-02-26 15:14:59	1772118899	XAUUSD	M5	5158.57	5162.44	5163.31	5150.24	910
2026-02-26 15:19:59	1772119199	XAUUSD	M5	5154.46	5158.97	5162.32	5151.91	915
2026-02-26 15:24:59	1772119499	XAUUSD	M5	5141.51	5154.59	5158.26	5130.84	938
2026-02-26 15:29:59	1772119799	XAUUSD	M5	5153.62	5141.6	5156.53	5140.67	910
2026-02-26 15:34:59	1772120099	XAUUSD	M5	5169.23	5153.65	5169.54	5152.91	911
2026-02-26 15:39:59	1772120399	XAUUSD	M5	5175.56	5169.12	5176.46	5166.28	870
2026-02-26 15:44:59	1772120699	XAUUSD	M5	5182.38	5175.56	5185.93	5175.29	844
2026-02-26 15:49:59	1772120999	XAUUSD	M5	5189.7	5182.39	5192.68	5180.9	887
2026-02-26 15:54:59	1772121299	XAUUSD	M5	5185.86	5189.7	5192.46	5183.14	885
2026-02-26 15:59:59	1772121599	XAUUSD	M5	5178.92	5185.66	5187.11	5178.39	869
2026-02-26 16:04:59	1772121899	XAUUSD	M5	5177.76	5178.91	5180.82	5176.71	795
2026-02-26 16:09:59	1772122199	XAUUSD	M5	5176.76	5177.83	5180.39	5173.07	760
2026-02-26 16:14:59	1772122499	XAUUSD	M5	5181.4	5177.56	5184.64	5174.05	781
2026-02-26 16:19:59	1772122799	XAUUSD	M5	5178.22	5181.4	5184.3	5176.22	751
2026-02-26 16:24:59	1772123099	XAUUSD	M5	5180.48	5178.25	5180.51	5175.62	768
2026-02-26 16:29:59	1772123399	XAUUSD	M5	5181.91	5180.36	5183.4	5178.09	725
2026-02-26 16:34:59	1772123699	XAUUSD	M5	5182.35	5182.46	5184.46	5179.63	674
2026-02-26 16:39:59	1772123999	XAUUSD	M5	5183.3	5182.47	5186.23	5180.24	711
2026-02-26 16:44:59	1772124299	XAUUSD	M5	5181.36	5183.29	5185.35	5178.46	722
2026-02-26 16:49:59	1772124599	XAUUSD	M5	5179.02	5181.35	5183.62	5176.61	693
2026-02-26 16:54:59	1772124899	XAUUSD	M5	5179.61	5179.02	5180.89	5175.5	642
2026-02-26 16:59:59	1772125199	XAUUSD	M5	5181.28	5179.6	5182.75	5178.4	636
2026-02-26 17:04:59	1772125499	XAUUSD	M5	5186.39	5181.27	5187.83	5180.87	650
2026-02-26 17:09:59	1772125799	XAUUSD	M5	5179.65	5186.37	5190.31	5179.65	698
2026-02-26 17:14:59	1772126099	XAUUSD	M5	5178.26	5179.8	5181.4	5175.57	675
2026-02-26 17:19:59	1772126399	XAUUSD	M5	5179.47	5178.22	5181.88	5178.16	594
2026-02-26 17:24:59	1772126699	XAUUSD	M5	5174.39	5179.47	5180.16	5173.73	615
2026-02-26 17:29:59	1772126999	XAUUSD	M5	5176.73	5174.37	5177.03	5172	667
2026-02-26 17:34:59	1772127299	XAUUSD	M5	5173.94	5176.7	5177.87	5172.87	662
2026-02-26 17:39:59	1772127599	XAUUSD	M5	5174.73	5173.95	5176.8	5173.62	598
2026-02-26 17:44:59	1772127899	XAUUSD	M5	5169.95	5174.66	5175.39	5166.72	662
2026-02-26 17:49:59	1772128199	XAUUSD	M5	5166.97	5169.95	5173.09	5165.07	736
2026-02-26 17:54:59	1772128499	XAUUSD	M5	5167.22	5167.04	5168.71	5162.07	706
2026-02-26 17:59:59	1772128799	XAUUSD	M5	5168.87	5167.45	5171.46	5167.37	630
2026-02-26 18:04:59	1772129099	XAUUSD	M5	5170.2	5168.87	5171.14	5163.6	686
2026-02-26 18:09:59	1772129399	XAUUSD	M5	5173.38	5170.06	5173.61	5169.28	663
2026-02-26 18:14:59	1772129699	XAUUSD	M5	5174.85	5173.38	5176.38	5171.78	624
2026-02-26 18:19:59	1772129999	XAUUSD	M5	5174.86	5174.39	5176.78	5174.03	632
2026-02-26 18:24:59	1772130299	XAUUSD	M5	5177.09	5174.72	5178.39	5173.92	617
2026-02-26 18:29:59	1772130599	XAUUSD	M5	5167.56	5177.2	5180.29	5165.87	685
2026-02-26 18:34:59	1772130899	XAUUSD	M5	5175.5	5167.64	5177.31	5160.94	795
2026-02-26 18:39:59	1772131199	XAUUSD	M5	5181.72	5175.5	5182.39	5174.67	588
2026-02-26 18:44:59	1772131499	XAUUSD	M5	5184.66	5181.44	5185.07	5181.28	554
2026-02-26 18:49:59	1772131799	XAUUSD	M5	5180.9	5184.57	5185.84	5180.81	556
2026-02-26 18:54:59	1772132099	XAUUSD	M5	5180.24	5180.83	5182.31	5179.17	515
2026-02-26 18:59:59	1772132399	XAUUSD	M5	5185.45	5180.39	5186.19	5179.78	529
2026-02-26 19:04:59	1772132699	XAUUSD	M5	5186.22	5185.48	5187.79	5184.15	547
2026-02-26 19:09:59	1772132999	XAUUSD	M5	5186.48	5186.22	5188.31	5184.86	519
2026-02-26 19:14:59	1772133299	XAUUSD	M5	5187.7	5186.5	5187.86	5185.17	532
2026-02-26 19:19:59	1772133599	XAUUSD	M5	5185.79	5187.72	5189.15	5185.47	501
2026-02-26 19:24:59	1772133899	XAUUSD	M5	5185.56	5185.79	5186.69	5184.62	479
2026-02-26 19:29:59	1772134199	XAUUSD	M5	5188.86	5185.65	5188.99	5183.5	499
2026-02-26 19:34:59	1772134499	XAUUSD	M5	5184.19	5188.9	5190.83	5183.66	511
2026-02-26 19:39:59	1772134799	XAUUSD	M5	5186.4	5184.19	5186.91	5184.02	433
2026-02-26 19:44:59	1772135099	XAUUSD	M5	5193.89	5186.38	5194.04	5186.38	542
2026-02-26 19:49:59	1772135399	XAUUSD	M5	5189.59	5193.91	5193.93	5188.94	531
2026-02-26 19:54:59	1772135699	XAUUSD	M5	5187.06	5189.7	5190.58	5186.52	482
2026-02-26 19:59:59	1772135999	XAUUSD	M5	5193.81	5187.06	5193.82	5186.81	520
2026-02-26 20:04:59	1772136299	XAUUSD	M5	5195.17	5193.81	5196.48	5193.79	481
2026-02-26 20:09:59	1772136599	XAUUSD	M5	5196.91	5195.17	5198.04	5194.35	490
2026-02-26 20:14:59	1772136899	XAUUSD	M5	5194.53	5196.97	5197.1	5191.97	619
2026-02-26 20:19:59	1772137199	XAUUSD	M5	5197.78	5194.55	5197.78	5194.25	546
2026-02-26 20:24:59	1772137499	XAUUSD	M5	5193.62	5197.83	5197.83	5193.28	488
2026-02-26 20:29:59	1772137799	XAUUSD	M5	5194.35	5193.57	5194.8	5190.76	616
2026-02-26 20:34:59	1772138099	XAUUSD	M5	5197.73	5194.36	5199.39	5194.22	508
2026-02-26 20:39:59	1772138399	XAUUSD	M5	5198.35	5197.76	5199.23	5196.41	542
2026-02-26 20:44:59	1772138699	XAUUSD	M5	5199.97	5198.38	5200.65	5198.38	565
2026-02-26 20:49:59	1772138999	XAUUSD	M5	5192.82	5199.97	5200.22	5191.57	646
2026-02-26 20:54:59	1772139299	XAUUSD	M5	5196.61	5192.77	5197.37	5189.72	694
2026-02-26 20:59:59	1772139599	XAUUSD	M5	5198.64	5196.46	5200.56	5196.46	349
2026-02-26 21:04:59	1772139899	XAUUSD	M5	5199.59	5198.75	5199.78	5198.48	264
2026-02-26 21:09:59	1772140199	XAUUSD	M5	5196.51	5199.59	5199.59	5196.31	290
2026-02-26 21:14:59	1772140499	XAUUSD	M5	5195.12	5196.51	5196.86	5193.7	309
2026-02-26 21:19:59	1772140799	XAUUSD	M5	5191.31	5194.9	5196.51	5191.29	274
2026-02-26 21:24:59	1772141099	XAUUSD	M5	5185.72	5191.31	5192.04	5184.81	338
2026-02-26 21:29:59	1772141399	XAUUSD	M5	5185.11	5185.75	5188.92	5184.48	263
2026-02-26 21:34:59	1772141699	XAUUSD	M5	5187.12	5185.11	5187.51	5184.56	208
2026-02-26 21:39:59	1772141999	XAUUSD	M5	5190.39	5186.9	5191.36	5186.74	245
2026-02-26 21:44:59	1772142299	XAUUSD	M5	5187.18	5190.29	5190.29	5187.18	216
2026-02-26 21:49:59	1772142599	XAUUSD	M5	5183.4	5187.43	5188.15	5183.25	295
2026-02-26 21:54:59	1772142899	XAUUSD	M5	5185.2	5183.4	5186.07	5182.89	243
2026-02-26 22:59:59	1772146799	XAUUSD	M5	5182.18	5186.02	5189.62	5175.72	458
2026-02-26 23:04:59	1772147099	XAUUSD	M5	5184.67	5182.19	5186.38	5179	311
2026-02-26 23:09:59	1772147399	XAUUSD	M5	5183.99	5184.67	5188.53	5183.08	294
2026-02-26 23:14:59	1772147699	XAUUSD	M5	5183.77	5184	5185.66	5182.7	178
2026-02-26 23:19:59	1772147999	XAUUSD	M5	5183.69	5183.77	5187.18	5183.61	161
2026-02-26 23:24:59	1772148299	XAUUSD	M5	5184	5183.25	5185.76	5181.29	249
2026-02-26 23:29:59	1772148599	XAUUSD	M5	5183.32	5184.18	5184.89	5181.64	224
2026-02-26 23:34:59	1772148899	XAUUSD	M5	5187.21	5183.32	5187.21	5183.24	179
2026-02-26 23:39:59	1772149199	XAUUSD	M5	5186.02	5187.19	5189.52	5184.01	320
2026-02-26 23:44:59	1772149499	XAUUSD	M5	5183.96	5185.78	5188.53	5183.86	228
2026-02-26 23:49:59	1772149799	XAUUSD	M5	5184.93	5183.96	5185.85	5182.32	251
2026-02-26 23:54:59	1772150099	XAUUSD	M5	5184.61	5184.93	5185.02	5183.39	203
2026-02-26 23:59:59	1772150399	XAUUSD	M5	5180.24	5184.6	5185.38	5179.07	403
2026-02-27 00:04:59	1772150699	XAUUSD	M5	5182.68	5180.26	5185.3	5179.05	399
2026-02-27 00:09:59	1772150999	XAUUSD	M5	5185.89	5182.68	5186.54	5182.59	317
2026-02-27 00:14:59	1772151299	XAUUSD	M5	5189.28	5185.88	5190.14	5185.36	372
2026-02-27 00:19:59	1772151599	XAUUSD	M5	5192.47	5189.55	5194.7	5188.75	401
2026-02-27 00:24:59	1772151899	XAUUSD	M5	5188.14	5192.1	5192.69	5187.77	337
2026-02-27 00:29:59	1772152199	XAUUSD	M5	5182.22	5188.03	5189.65	5179.76	502
2026-02-27 00:34:59	1772152499	XAUUSD	M5	5174.71	5182.19	5182.19	5171.97	551
2026-02-27 00:39:59	1772152799	XAUUSD	M5	5176.2	5174.73	5177.63	5170.28	457
2026-02-27 00:44:59	1772153099	XAUUSD	M5	5173.9	5174.99	5177.39	5171.81	454
2026-02-27 00:49:59	1772153399	XAUUSD	M5	5176.56	5173.85	5177.61	5172.28	398
2026-02-27 00:54:59	1772153699	XAUUSD	M5	5174.97	5176.26	5177.18	5173.66	365
2026-02-27 00:59:59	1772153999	XAUUSD	M5	5175.37	5175.02	5176.55	5168.61	748
2026-02-27 01:04:59	1772154299	XAUUSD	M5	5174.86	5175.62	5176.72	5166.9	662
2026-02-27 01:09:59	1772154599	XAUUSD	M5	5176.58	5174.86	5178.8	5174.76	607
2026-02-27 01:14:59	1772154899	XAUUSD	M5	5177.91	5176.58	5178.98	5175.04	612
2026-02-27 01:19:59	1772155199	XAUUSD	M5	5177.86	5177.63	5180.09	5176.08	580
2026-02-27 01:24:59	1772155499	XAUUSD	M5	5174.99	5177.91	5178.34	5174.86	457
2026-02-27 01:29:59	1772155799	XAUUSD	M5	5182.14	5174.99	5182.61	5173.43	622
2026-02-27 01:34:59	1772156099	XAUUSD	M5	5190.7	5182	5190.82	5181.92	625
2026-02-27 01:39:59	1772156399	XAUUSD	M5	5188.65	5190.68	5191.16	5186.85	522
2026-02-27 01:44:59	1772156699	XAUUSD	M5	5188.54	5188.58	5189.73	5187.39	573
2026-02-27 01:49:59	1772156999	XAUUSD	M5	5192.1	5188.54	5193.78	5187.43	637
2026-02-27 01:54:59	1772157299	XAUUSD	M5	5194.22	5191.86	5194.56	5189.96	583
2026-02-27 01:59:59	1772157599	XAUUSD	M5	5193.31	5194.19	5197.5	5191.82	678
2026-02-27 02:04:59	1772157899	XAUUSD	M5	5195.28	5193.21	5199.63	5193.13	667
2026-02-27 02:09:59	1772158199	XAUUSD	M5	5194.16	5195.71	5196.65	5191.94	646
2026-02-27 02:14:59	1772158499	XAUUSD	M5	5191.24	5194.18	5195.08	5191.14	409
2026-02-27 02:19:59	1772158799	XAUUSD	M5	5186.66	5191.24	5191.77	5184.52	548
2026-02-27 02:24:59	1772159099	XAUUSD	M5	5183.93	5186.7	5188.1	5183.7	404
2026-02-27 02:29:59	1772159399	XAUUSD	M5	5183.74	5184.24	5186.08	5181.97	660
2026-02-27 02:34:59	1772159699	XAUUSD	M5	5178.53	5183.67	5184.21	5174.19	697
2026-02-27 02:39:59	1772159999	XAUUSD	M5	5181.46	5178.53	5182.16	5177.47	579
2026-02-27 02:44:59	1772160299	XAUUSD	M5	5178.68	5181.57	5182.77	5177.13	559
2026-02-27 02:49:59	1772160599	XAUUSD	M5	5177.77	5178.63	5178.86	5173.61	568
2026-02-27 02:54:59	1772160899	XAUUSD	M5	5183.68	5177.77	5184.24	5177.27	556
2026-02-27 02:59:59	1772161199	XAUUSD	M5	5182.75	5183.64	5185.09	5182.01	482
2026-02-27 03:04:59	1772161499	XAUUSD	M5	5183.04	5182.74	5184.09	5181.33	490
2026-02-27 03:09:59	1772161799	XAUUSD	M5	5182.9	5183.04	5183.5	5181.54	465
2026-02-27 03:14:59	1772162099	XAUUSD	M5	5183.78	5182.83	5184.41	5181.74	478
2026-02-27 03:19:59	1772162399	XAUUSD	M5	5185.07	5183.79	5185.08	5182.01	474
2026-02-27 03:24:59	1772162699	XAUUSD	M5	5186.89	5185.06	5188.29	5185.06	562
2026-02-27 03:29:59	1772162999	XAUUSD	M5	5187.76	5186.88	5189.12	5185.49	429
2026-02-27 03:34:59	1772163299	XAUUSD	M5	5186.55	5187.76	5187.92	5183.5	371
2026-02-27 03:39:59	1772163599	XAUUSD	M5	5187.17	5186.52	5187.76	5185.46	286
2026-02-27 03:44:59	1772163899	XAUUSD	M5	5189.7	5187.17	5190.39	5186.86	394
2026-02-27 03:49:59	1772164199	XAUUSD	M5	5189.59	5189.7	5190.44	5189.08	347
2026-02-27 03:54:59	1772164499	XAUUSD	M5	5184	5189.59	5190.37	5183.96	349
2026-02-27 03:59:59	1772164799	XAUUSD	M5	5185.32	5183.98	5186.14	5183.49	317
2026-02-27 04:04:59	1772165099	XAUUSD	M5	5185.89	5185.32	5187.53	5185.23	274
2026-02-27 04:09:59	1772165399	XAUUSD	M5	5186.61	5185.88	5186.61	5184.38	264
2026-02-27 04:14:59	1772165699	XAUUSD	M5	5184.83	5186.61	5186.88	5184.42	196
2026-02-27 04:19:59	1772165999	XAUUSD	M5	5187.86	5184.83	5188.04	5181.77	374
2026-02-27 04:24:59	1772166299	XAUUSD	M5	5187.37	5187.84	5188.9	5186.68	312
2026-02-27 04:29:59	1772166599	XAUUSD	M5	5186.79	5187.37	5187.43	5185.48	234
2026-02-27 04:34:59	1772166899	XAUUSD	M5	5187.75	5186.79	5188.59	5186.76	252
2026-02-27 04:39:59	1772167199	XAUUSD	M5	5187.34	5187.75	5188.06	5186.61	301
2026-02-27 04:44:59	1772167499	XAUUSD	M5	5185.67	5187.34	5187.49	5185.36	308
2026-02-27 04:49:59	1772167799	XAUUSD	M5	5183.22	5185.71	5185.96	5182.82	306
2026-02-27 04:54:59	1772168099	XAUUSD	M5	5181.88	5183.22	5184.71	5181.05	322
2026-02-27 04:59:59	1772168399	XAUUSD	M5	5184.54	5181.87	5184.57	5181.64	358
2026-02-27 05:04:59	1772168699	XAUUSD	M5	5185.09	5184.54	5185.85	5184.22	321
2026-02-27 05:09:59	1772168999	XAUUSD	M5	5187.34	5185.08	5187.57	5184.59	306
2026-02-27 05:14:59	1772169299	XAUUSD	M5	5186.48	5187.33	5187.53	5185.71	281
2026-02-27 05:19:59	1772169599	XAUUSD	M5	5189.16	5186.47	5189.79	5186.28	321
2026-02-27 05:24:59	1772169899	XAUUSD	M5	5194.8	5189.15	5194.83	5189.15	419
2026-02-27 05:29:59	1772170199	XAUUSD	M5	5196.26	5194.8	5197.55	5194.1	662
2026-02-27 05:34:59	1772170499	XAUUSD	M5	5194.54	5195.89	5196.21	5189.94	504
2026-02-27 05:39:59	1772170799	XAUUSD	M5	5191.87	5194.14	5194.25	5191.26	509
2026-02-27 05:44:59	1772171099	XAUUSD	M5	5191.26	5192.1	5193.72	5191.05	468
2026-02-27 05:49:59	1772171399	XAUUSD	M5	5194.86	5191.27	5196.59	5190.88	446
2026-02-27 05:54:59	1772171699	XAUUSD	M5	5197.92	5194.83	5200.36	5193.8	598
2026-02-27 05:59:59	1772171999	XAUUSD	M5	5193.54	5197.92	5198.45	5192.93	606
2026-02-27 06:04:59	1772172299	XAUUSD	M5	5194.73	5193.54	5196.35	5193.41	506
2026-02-27 06:09:59	1772172599	XAUUSD	M5	5196.8	5194.73	5198.48	5194.72	444
