timestamp	symbol	timeframe	close	ha_open	ha_high	ha_low	ha_close	ha_color	ha_body_size	ha_body_zscore	ha_trend
1744169100	XAUUSD	M5	5188.37	5181.96	5188.43	5181.29	5185.18	1	3.22	0.03865	5
1744169400	XAUUSD	M5	5182.63	5181.02	5185.18	5181.02	5182.91	1	1.88	-0.42336	6
1744169700	XAUUSD	M5	5182.32	5177.16	5189.46	5177.16	5184.89	1	7.73	1.55959	7
1744170000	XAUUSD	M5	5185.25	5171.42	5186.34	5171.42	5182.9	1	11.47	2.84699	8
1744170300	XAUUSD	M5	5180.94	5166.97	5182.62	5166.97	5175.87	1	8.89	2.00794	9
1744170600	XAUUSD	M5	5169.72	5164.06	5174.56	5164.06	5169.89	1	5.82	0.9615	10
1744170900	XAUUSD	M5	5167.67	5163.18	5169.33	5160.82	5164.94	1	1.76	-0.44543	11
1744171200	XAUUSD	M5	5161.95	5164.86	5167.3	5156.41	5161.5	-1	3.36	0.1093	-1
1744171500	XAUUSD	M5	5160.24	5167.91	5168.08	5155.71	5161.82	-1	6.09	1.04944	-2
1744171800	XAUUSD	M5	5163.13	5169.59	5170.67	5161.52	5166.22	-1	3.37	0.10149	-3
1744172100	XAUUSD	M5	5169.57	5170.78	5170.78	5165.3	5168.4	-1	2.39	-0.23621	-4
1744172400	XAUUSD	M5	5167.31	5170.25	5178.82	5166.51	5171.32	1	1.08	-0.68885	1
1744172700	XAUUSD	M5	5172.62	5169.1	5174.35	5168.71	5171.39	1	2.29	-0.27232	2
1744173000	XAUUSD	M5	5169.88	5170	5170	5164.08	5168.2	-1	1.79	-0.44432	-1
1744173300	XAUUSD	M5	5168.98	5171.33	5171.33	5165.41	5168.66	-1	2.67	-0.14742	-2
1744173600	XAUUSD	M5	5170.04	5172.85	5172.85	5167.08	5169.81	-1	3.04	-0.02164	-3
1744173900	XAUUSD	M5	5170.68	5171.91	5179.98	5170.46	5173.78	1	1.87	-0.42112	1
1744174200	XAUUSD	M5	5174.01	5173.29	5174.99	5164.29	5170.52	-1	2.77	-0.11443	-1
1744174500	XAUUSD	M5	5168.8	5172.96	5179.76	5166.24	5173.63	1	0.68	-0.83099	1
1744174800	XAUUSD	M5	5179.73	5168.01	5182.16	5168.01	5177.9	1	9.89	2.33274	2
1744175100	XAUUSD	M5	5175.34	5167.25	5178.95	5160.41	5168.78	1	1.53	-0.53805	3
1744175400	XAUUSD	M5	5164.89	5168.62	5170.52	5163.63	5165.88	-1	2.74	-0.12251	-1
1744175700	XAUUSD	M5	5164.31	5169.8	5171.4	5163.07	5167.43	-1	2.37	-0.2521	-2
1744176000	XAUUSD	M5	5170.94	5169.19	5171.59	5168.89	5170.42	1	1.23	-0.64912	1
1744176300	XAUUSD	M5	5170.25	5168.9	5170.71	5168.21	5169.47	1	0.58	-0.87491	2
1744176600	XAUUSD	M5	5168.9	5168.1	5173.48	5168.1	5169.7	1	1.6	-0.52384	3
1744176900	XAUUSD	M5	5168.22	5167.31	5171.26	5166.69	5168.89	1	1.57	-0.53789	4
1744177200	XAUUSD	M5	5169.12	5165.49	5170.51	5165.49	5169.14	1	3.65	0.17426	5
1744177500	XAUUSD	M5	5169.17	5163.51	5170.21	5163.51	5167.46	1	3.94	0.26265	6
