z-score_timestamp	z-score_symbol	z-score_timeframe	z-score_close	z-score_open	z-score_high	z-score_low	body_direction	body_size	body_classification
1788400803	XAUUSD	M15	4411.14	4410.40	4415.32	4409.13	1	0.77491	0
1788401703	XAUUSD	M15	4411.58	4411.12	4413.13	4406.81	1	0.82593	0
1788402603	XAUUSD	M15	4413.50	4411.48	4418.10	4409.55	1	0.53457	0
1788403503	XAUUSD	M15	4420.37	4413.67	4420.51	4411.60	1	0.33018	0
1788404403	XAUUSD	M15	4428.80	4420.37	4430.07	4419.50	1	0.64759	0
1788405303	XAUUSD	M15	4429.39	4428.85	4431.23	4424.66	1	0.81339	0
1788406203	XAUUSD	M15	4426.62	4429.41	4432.17	4426.62	-1	0.39551	3
1788407103	XAUUSD	M15	4431.47	4426.62	4432.57	4425.40	1	0.01425	0
1788408003	XAUUSD	M15	4431.20	4431.43	4435.80	4425.73	-1	0.86818	3
1788408903	XAUUSD	M15	4436.50	4431.20	4436.86	4429.99	1	0.06859	0
1788409803	XAUUSD	M15	4437.99	4436.56	4438.52	4435.54	1	0.64665	0
1788410703	XAUUSD	M15	4437.42	4438.03	4438.55	4434.01	-1	0.79827	3
1788411603	XAUUSD	M15	4429.66	4437.42	4440.30	4428.95	-1	0.52351	3
1788412503	XAUUSD	M15	4425.09	4429.72	4430.61	4422.73	-1	0.05623	3
1788413403	XAUUSD	M15	4432.27	4425.21	4432.59	4422.62	1	0.39379	0
1788414303	XAUUSD	M15	4431.08	4432.30	4439.29	4428.43	-1	0.68654	3
1788415203	XAUUSD	M15	4427.04	4431.08	4436.27	4425.80	-1	0.16643	3
1788416103	XAUUSD	M15	4421.66	4427.04	4430.74	4418.82	-1	0.08115	3
1788417003	XAUUSD	M15	4425.63	4421.58	4426.09	4420.37	1	0.16209	0
1788417903	XAUUSD	M15	4420.58	4425.55	4428.73	4420.58	-1	0.00907	3
1788418803	XAUUSD	M15	4421.98	4420.62	4431.61	4419.10	1	0.66066	0
1788419703	XAUUSD	M15	4426.49	4422.00	4430.23	4421.68	1	0.07863	0
1788420603	XAUUSD	M15	4426.83	4426.52	4430.77	4423.73	1	0.85050	0
1788421503	XAUUSD	M15	4428.83	4426.63	4431.09	4424.33	1	0.49798	0
1788422403	XAUUSD	M15	4431.23	4428.77	4443.70	4428.15	1	0.45035	0
1788423303	XAUUSD	M15	4438.33	4431.38	4439.53	4430.78	1	0.38234	0
1788424203	XAUUSD	M15	4434.13	4438.37	4439.69	4431.47	-1	0.12044	3
1788425103	XAUUSD	M15	4434.98	4434.59	4440.03	4434.05	1	0.83355	0
1788426003	XAUUSD	M15	4438.25	4435.03	4441.91	4434.15	1	0.30540	0
1788426903	XAUUSD	M15	4435.29	4437.99	4438.31	4432.18	-1	0.40194	3
1788427803	XAUUSD	M15	4430.03	4435.27	4438.02	4429.57	-1	0.07032	3
1788428703	XAUUSD	M15	4427.52	4430.03	4430.50	4425.61	-1	0.43751	3
1788429603	XAUUSD	M15	4424.45	4427.52	4429.87	4423.11	-1	0.33219	3
1788430503	XAUUSD	M15	4422.51	4424.50	4425.64	4419.20	-1	0.53439	3
1788431403	XAUUSD	M15	4425.63	4422.51	4426.31	4420.10	1	0.32517	0
1788432303	XAUUSD	M15	4427.51	4425.58	4428.52	4424.06	1	0.54554	0
1788433203	XAUUSD	M15	4432.72	4427.25	4432.72	4425.05	1	0.11215	0
1788434103	XAUUSD	M15	4434.33	4432.68	4437.98	4430.34	1	0.59870	0
1788435003	XAUUSD	M15	4438.77	4434.57	4439.29	4426.33	1	0.12420	0
1788435903	XAUUSD	M15	4444.13	4438.77	4444.95	4436.65	1	0.09212	0
1788436803	XAUUSD	M15	4443.86	4444.13	4450.20	4441.18	-1	0.85368	3
1788437703	XAUUSD	M15	4446.55	4443.86	4449.14	4437.91	1	0.40037	0
1788438603	XAUUSD	M15	4468.01	4446.56	4478.75	4446.35	1	3.05428	2
1788439503	XAUUSD	M15	4493.36	4467.66	4495.21	4465.51	1	3.76601	2
1788440403	XAUUSD	M15	4485.60	4493.57	4495.87	4484.80	-1	0.54844	3
1788441303	XAUUSD	M15	4479.96	4485.72	4487.93	4477.04	-1	0.14588	3
1788442203	XAUUSD	M15	4470.14	4479.86	4482.39	4468.13	-1	0.86027	3
1788443103	XAUUSD	M15	4470.93	4469.86	4471.03	4456.75	1	0.70853	0
1788444003	XAUUSD	M15	4469.12	4468.50	4472.91	4459.37	1	0.78994	0
1788444903	XAUUSD	M15	4477.70	4469.23	4480.76	4469.22	1	0.63121	0
1788445803	XAUUSD	M15	4473.04	4477.34	4479.72	4466.08	-1	0.12665	3
1788446703	XAUUSD	M15	4485.38	4472.83	4485.38	4470.99	1	1.36363	0
1788447603	XAUUSD	M15	4503.50	4485.45	4504.06	4484.15	1	2.34093	1
1788448503	XAUUSD	M15	4506.78	4503.73	4510.78	4501.73	1	0.35951	0
1788449403	XAUUSD	M15	4495.01	4506.48	4509.64	4494.92	-1	1.15096	3
1788450303	XAUUSD	M15	4493.24	4495.12	4495.58	4486.15	-1	0.57220	3
1788451203	XAUUSD	M15	4493.97	4493.24	4495.37	4487.67	1	0.77618	0
1788452103	XAUUSD	M15	4493.23	4493.95	4494.79	4490.60	-1	0.77506	3
1788453003	XAUUSD	M15	4487.95	4493.57	4495.50	4486.86	-1	0.10364	3
1788453903	XAUUSD	M15	4486.24	4487.69	4491.03	4485.47	-1	0.64467	3
1788454803	XAUUSD	M15	4487.93	4486.30	4488.83	4483.26	1	0.61085	0
1788455703	XAUUSD	M15	4492.91	4487.94	4493.73	4485.18	1	0.01002	0
1788456603	XAUUSD	M15	4491.91	4492.92	4494.10	4490.87	-1	0.71961	3
1788457503	XAUUSD	M15	4486.61	4491.95	4494.69	4486.58	-1	0.05783	3
1788458403	XAUUSD	M15	4483.95	4486.60	4489.76	4483.94	-1	0.42365	3
1788459303	XAUUSD	M15	4479.87	4483.93	4488.06	4479.87	-1	0.17158	3
1788460203	XAUUSD	M15	4481.49	4479.77	4482.83	4475.91	1	0.59156	0
1788461103	XAUUSD	M15	4475.21	4481.49	4482.70	4473.96	-1	0.22487	3
1788462003	XAUUSD	M15	4474.42	4475.22	4476.92	4472.85	-1	0.75827	3
1788462903	XAUUSD	M15	4475.85	4474.42	4476.65	4472.64	1	0.64392	0
1788463803	XAUUSD	M15	4477.53	4475.81	4478.85	4474.07	1	0.58988	0
1788464703	XAUUSD	M15	4474.49	4477.53	4480.79	4473.11	-1	0.35358	3
1788465603	XAUUSD	M15	4471.85	4475.16	4475.62	4471.60	-1	0.30651	3
1788466503	XAUUSD	M15	4471.65	4471.85	4472.50	4470.42	-1	0.86192	3
1788467403	XAUUSD	M15	4472.41	4471.68	4472.88	4471.05	1	0.76465	0
1788468303	XAUUSD	M15	4473.19	4472.39	4474.03	4471.80	1	0.75014	0
1788472803	XAUUSD	M15	4478.06	4476.18	4478.32	4473.14	1	0.55546	0
1788473703	XAUUSD	M15	4475.10	4478.06	4478.73	4474.25	-1	0.36154	3
1788474603	XAUUSD	M15	4473.85	4475.10	4476.70	4472.77	-1	0.66415	3
1788475503	XAUUSD	M15	4474.53	4473.84	4475.80	4471.49	1	0.76454	0
1788476403	XAUUSD	M15	4474.19	4474.51	4477.68	4472.51	-1	0.82719	3
1788477303	XAUUSD	M15	4473.86	4474.25	4475.11	4471.58	-1	0.81298	3
1788478203	XAUUSD	M15	4477.33	4473.87	4478.34	4473.54	1	0.26350	0
1788479103	XAUUSD	M15	4480.02	4477.33	4480.17	4474.91	1	0.39795	0
1788480003	XAUUSD	M15	4480.86	4480.08	4483.24	4478.13	1	0.74105	0
1788480903	XAUUSD	M15	4474.62	4480.80	4480.94	4474.46	-1	0.24107	3
1788481803	XAUUSD	M15	4482.24	4474.73	4482.24	4472.81	1	0.48053	0
1788482703	XAUUSD	M15	4486.54	4482.21	4487.09	4480.67	1	0.09852	0
1788483603	XAUUSD	M15	4474.91	4486.32	4487.07	4474.34	-1	1.18360	3
1788484503	XAUUSD	M15	4470.87	4474.88	4478.92	4468.07	-1	0.16191	3
1788485403	XAUUSD	M15	4473.98	4471.44	4476.88	4468.17	1	0.42783	0
1788486303	XAUUSD	M15	4478.86	4473.99	4480.52	4467.19	1	0.00613	0
1788487203	XAUUSD	M15	4479.32	4478.88	4482.58	4477.13	1	0.81134	0
1788488103	XAUUSD	M15	4473.95	4479.32	4480.37	4471.63	-1	0.08295	3
1788489003	XAUUSD	M15	4470.92	4473.95	4477.27	4470.37	-1	0.34327	3
1788489903	XAUUSD	M15	4477.37	4470.82	4480.95	4470.21	1	0.29524	0
1788490803	XAUUSD	M15	4473.44	4477.54	4478.70	4470.28	-1	0.15120	3
1788491703	XAUUSD	M15	4472.49	4473.49	4474.75	4471.52	-1	0.71442	3
1788492603	XAUUSD	M15	4469.21	4472.46	4475.26	4469.14	-1	0.30522	3
1788493503	XAUUSD	M15	4467.04	4469.28	4470.09	4467.04	-1	0.48885	3
1788494403	XAUUSD	M15	4469.34	4467.04	4470.10	4465.51	1	0.47841	0
1788495303	XAUUSD	M15	4471.69	4469.34	4472.35	4468.42	1	0.47057	0
1788496203	XAUUSD	M15	4474.18	4471.69	4474.90	4471.65	1	0.44421	0
1788497103	XAUUSD	M15	4473.75	4473.62	4474.85	4472.74	1	0.87332	0
1788498003	XAUUSD	M15	4469.31	4473.70	4474.54	4467.38	-1	0.09902	3
1788498903	XAUUSD	M15	4467.58	4469.56	4475.23	4467.50	-1	0.53583	3
1788499803	XAUUSD	M15	4471.00	4466.81	4477.61	4466.81	1	0.13122	0
1788500703	XAUUSD	M15	4472.11	4471.00	4472.75	4467.34	1	0.68921	0
1788501603	XAUUSD	M15	4468.96	4472.21	4473.44	4466.65	-1	0.29920	3
1788502503	XAUUSD	M15	4468.84	4468.91	4471.85	4466.76	-1	0.87631	3
1788503403	XAUUSD	M15	4464.14	4468.88	4469.76	4463.19	-1	0.02712	3
1788504303	XAUUSD	M15	4462.94	4464.14	4464.37	4460.05	-1	0.67113	3
1788505203	XAUUSD	M15	4467.75	4462.80	4471.15	4461.50	1	0.04035	0
1788506103	XAUUSD	M15	4472.82	4467.75	4472.83	4466.59	1	0.06561	0
1788507003	XAUUSD	M15	4485.68	4472.65	4486.28	4472.65	1	1.71604	1
1788507903	XAUUSD	M15	4483.44	4485.58	4490.71	4481.33	-1	0.54113	3
1788508803	XAUUSD	M15	4482.00	4483.44	4486.36	4479.37	-1	0.68484	3
1788509703	XAUUSD	M15	4481.13	4481.99	4484.13	4479.66	-1	0.80330	3
1788510603	XAUUSD	M15	4477.56	4481.09	4482.57	4477.42	-1	0.23657	3
1788511503	XAUUSD	M15	4477.75	4477.58	4479.86	4474.43	1	0.96073	0
1788512403	XAUUSD	M15	4470.17	4477.75	4479.22	4468.99	-1	0.67815	3
1788513303	XAUUSD	M15	4466.65	4470.04	4470.63	4463.88	-1	0.25336	3
1788514203	XAUUSD	M15	4467.30	4466.65	4470.23	4464.59	1	0.86720	0
1788515103	XAUUSD	M15	4465.58	4467.32	4469.69	4465.54	-1	0.61736	3
1788516003	XAUUSD	M15	4472.75	4465.46	4473.25	4465.46	1	0.63581	0
1788516903	XAUUSD	M15	4471.24	4472.77	4473.46	4468.10	-1	0.66720	3
1788517803	XAUUSD	M15	4473.62	4471.24	4475.17	4470.07	1	0.47144	0
1788518703	XAUUSD	M15	4472.88	4473.57	4476.42	4472.74	-1	0.85364	3
1788519603	XAUUSD	M15	4470.25	4472.74	4473.33	4469.49	-1	0.44288	3
1788520503	XAUUSD	M15	4465.68	4470.26	4470.82	4465.40	-1	0.03139	3
1788521403	XAUUSD	M15	4468.25	4465.61	4470.33	4465.22	1	0.40739	0
1788522303	XAUUSD	M15	4466.95	4468.26	4470.62	4465.24	-1	0.70633	3
1788523203	XAUUSD	M15	4464.73	4466.95	4470.42	4464.61	-1	0.50151	3
1788524103	XAUUSD	M15	4472.68	4464.73	4476.24	4464.51	1	0.79631	0
1788525003	XAUUSD	M15	4394.06	4472.47	4472.47	4379.87	-1	13.02125	5
1788525903	XAUUSD	M15	4393.75	4393.36	4409.84	4380.12	1	0.74196	0
1788526803	XAUUSD	M15	4394.19	4393.83	4394.59	4365.49	1	0.74699	0
1788527703	XAUUSD	M15	4412.62	4394.20	4414.55	4391.48	1	2.41548	1
1788528603	XAUUSD	M15	4423.85	4412.68	4423.98	4405.27	1	1.13942	0
1788529503	XAUUSD	M15	4413.48	4423.97	4434.67	4413.23	-1	1.01578	3
1788530403	XAUUSD	M15	4433.99	4413.18	4435.09	4412.15	1	2.85824	2
1788531303	XAUUSD	M15	4429.04	4433.91	4437.33	4426.83	-1	0.03439	3
1788532203	XAUUSD	M15	4428.51	4429.09	4442.27	4425.49	-1	0.72483	3
1788533103	XAUUSD	M15	4427.56	4428.96	4431.92	4417.23	-1	0.57846	3
1788534003	XAUUSD	M15	4443.44	4427.64	4443.65	4422.77	1	1.95701	1
1788534903	XAUUSD	M15	4439.78	4443.50	4448.95	4439.65	-1	0.17360	3
1788535803	XAUUSD	M15	4442.97	4440.02	4446.51	4436.89	1	0.30675	0
1788536703	XAUUSD	M15	4436.70	4442.86	4445.98	4435.71	-1	0.26230	3
1788537603	XAUUSD	M15	4438.77	4436.67	4440.39	4432.24	1	0.45476	0
1788538503	XAUUSD	M15	4434.24	4438.82	4443.43	4433.33	-1	0.01619	3
1788539403	XAUUSD	M15	4438.02	4434.16	4439.78	4433.35	1	0.14166	0
1788540303	XAUUSD	M15	4436.50	4438.01	4440.51	4434.72	-1	0.55433	3
1788541203	XAUUSD	M15	4434.18	4436.25	4436.53	4430.22	-1	0.45192	3
1788542103	XAUUSD	M15	4428.65	4433.81	4440.45	4427.49	-1	0.09380	3
1788543003	XAUUSD	M15	4417.09	4428.68	4429.78	4416.41	-1	1.23038	3
1788543903	XAUUSD	M15	4416.56	4417.26	4421.30	4415.66	-1	0.69449	3
1788544803	XAUUSD	M15	4419.51	4416.56	4419.65	4412.00	1	0.29181	0
1788545703	XAUUSD	M15	4424.75	4419.51	4426.74	4419.16	1	0.11419	0
1788546603	XAUUSD	M15	4422.97	4424.89	4425.62	4421.30	-1	0.47362	3
1788547503	XAUUSD	M15	4423.99	4422.97	4425.89	4422.01	1	0.63272	0
1788548403	XAUUSD	M15	4429.14	4423.98	4429.94	4422.58	1	0.11718	0
1788549303	XAUUSD	M15	4435.65	4429.12	4435.80	4426.85	1	0.36288	0
1788550203	XAUUSD	M15	4437.01	4435.63	4438.41	4434.14	1	0.56866	0
1788551103	XAUUSD	M15	4434.93	4436.95	4437.33	4432.67	-1	0.45376	3
1788552003	XAUUSD	M15	4431.68	4434.85	4435.22	4430.88	-1	0.24604	3
1788552903	XAUUSD	M15	4430.12	4431.68	4431.87	4429.50	-1	0.53624	3
1788553803	XAUUSD	M15	4430.55	4430.06	4430.90	4428.99	1	0.72814	0
1788554703	XAUUSD	M15	4430.12	4430.59	4431.79	4428.63	-1	0.72964	3
1788732003	XAUUSD	M15	4429.18	4425.66	4429.23	4417.68	1	0.17824	0
1788732903	XAUUSD	M15	4428.77	4429.18	4430.29	4426.98	-1	0.73850	3
1788733803	XAUUSD	M15	4430.60	4428.77	4431.36	4427.55	1	0.47950	0
1788734703	XAUUSD	M15	4429.27	4430.62	4435.12	4428.95	-1	0.56515	3
1788735603	XAUUSD	M15	4429.85	4429.27	4431.14	4429.22	1	0.70171	0
1788736503	XAUUSD	M15	4426.90	4429.85	4430.03	4425.17	-1	0.26947	3
1788737403	XAUUSD	M15	4429.00	4426.90	4430.50	4425.24	1	0.42361	0
1788738303	XAUUSD	M15	4423.31	4429.10	4433.78	4421.19	-1	0.24654	3
1788739203	XAUUSD	M15	4425.20	4423.38	4427.57	4421.08	1	0.47641	0
1788740103	XAUUSD	M15	4422.29	4425.20	4428.45	4422.29	-1	0.27576	3
1788741003	XAUUSD	M15	4423.95	4422.28	4425.26	4418.53	1	0.50137	0
1788741903	XAUUSD	M15	4412.58	4423.94	4429.56	4410.06	-1	1.25938	3
1788742803	XAUUSD	M15	4399.82	4412.31	4415.84	4395.58	-1	1.45799	3
1788743703	XAUUSD	M15	4403.36	4399.82	4403.62	4389.69	1	0.16752	0
1788744603	XAUUSD	M15	4410.35	4403.34	4413.30	4403.26	1	0.46144	0
1788745503	XAUUSD	M15	4409.14	4410.19	4416.81	4408.79	-1	0.62102	3
1788746403	XAUUSD	M15	4403.59	4409.04	4410.59	4402.91	-1	0.17865	3
1788747303	XAUUSD	M15	4407.68	4403.93	4409.39	4403.47	1	0.13008	0
1788748203	XAUUSD	M15	4414.91	4407.68	4418.49	4406.77	1	0.50037	0
1788749103	XAUUSD	M15	4408.93	4414.92	4419.05	4407.28	-1	0.27364	3
1788750003	XAUUSD	M15	4407.94	4408.83	4410.46	4405.48	-1	0.65006	3
1788750903	XAUUSD	M15	4408.75	4407.93	4410.14	4404.64	1	0.66146	0
1788751803	XAUUSD	M15	4401.84	4408.74	4408.99	4401.78	-1	0.43982	3
1788752703	XAUUSD	M15	4403.71	4401.84	4404.47	4401.76	1	0.47215	0
