timestamp	symbol	timeframe	close	ssa	ema_ssa	ssa_high	ssa_low	SSA Crossing
1777879802	XAUUSD	M15	4587.99	4583.72601	4585.36932	4588.08684	4579.78995	0
1777880702	XAUUSD	M15	4579.06	4582.53984	4583.95458	4586.61765	4579.20661	0
1777881602	XAUUSD	M15	4580.25	4581.82271	4582.88865	4585.41169	4578.98488	0
1777882502	XAUUSD	M15	4575.07	4581.34064	4582.11464	4584.68864	4578.92726	0
1777883402	XAUUSD	M15	4578.09	4580.89828	4581.50646	4584.24145	4578.58842	0
1777884302	XAUUSD	M15	4577.11	4579.99652	4580.75149	4583.72665	4577.47974	0
1777885202	XAUUSD	M15	4584.21	4578.25967	4579.50558	4582.82378	4575.12196	0
1777886102	XAUUSD	M15	4581.15	4575.25660	4577.38109	4581.10006	4571.30757	0
1777887002	XAUUSD	M15	4581.26	4571.13919	4574.26014	4578.42398	4566.08399	0
1777887902	XAUUSD	M15	4575.47	4566.28713	4570.27363	4574.92677	4559.98391	0
1777888802	XAUUSD	M15	4541.79	4561.48344	4565.87854	4571.04258	4554.02209	0
1777889702	XAUUSD	M15	4545.00	4558.27397	4562.07625	4567.45148	4549.89428	0
1777890602	XAUUSD	M15	4558.64	4556.88272	4559.47948	4565.41864	4548.38389	0
1777891502	XAUUSD	M15	4562.67	4556.86476	4558.17212	4564.57380	4549.05551	0
1777892402	XAUUSD	M15	4565.34	4557.80311	4557.98762	4564.73790	4551.08814	0
1777893302	XAUUSD	M15	4562.26	4559.22120	4558.60441	4565.54639	4553.75069	1
1777894202	XAUUSD	M15	4553.65	4560.81139	4559.70790	4566.69249	4556.36002	0
1777895102	XAUUSD	M15	4559.94	4562.52311	4561.11550	4568.07176	4558.64037	0
1777896002	XAUUSD	M15	4563.67	4563.99242	4562.55396	4569.43327	4560.23460	0
1777896902	XAUUSD	M15	4568.68	4565.06480	4563.80938	4570.57781	4560.94203	0
1777897802	XAUUSD	M15	4570.10	4565.69529	4564.75234	4571.15490	4560.89334	0
1777898702	XAUUSD	M15	4568.79	4566.03610	4565.39422	4571.56257	4560.55033	0
1777899602	XAUUSD	M15	4565.98	4566.33668	4565.86545	4571.91411	4560.20457	0
1777900502	XAUUSD	M15	4561.09	4566.79074	4566.32810	4572.44503	4560.35207	0
1777901402	XAUUSD	M15	4565.51	4567.46255	4566.89532	4573.43489	4560.86386	0
1777902302	XAUUSD	M15	4563.85	4567.93059	4567.41295	4574.60557	4561.48683	0
1777903202	XAUUSD	M15	4560.18	4567.74978	4567.58137	4575.62704	4561.49219	0
1777904102	XAUUSD	M15	4571.20	4566.41368	4566.99752	4575.88574	4560.17661	1
1777905002	XAUUSD	M15	4574.38	4563.03387	4565.01570	4574.22026	4556.69361	0
1777905902	XAUUSD	M15	4561.26	4557.21819	4561.11694	4570.11179	4550.45342	0
1777906802	XAUUSD	M15	4548.46	4549.47625	4555.29660	4563.63427	4541.94348	0
1777907702	XAUUSD	M15	4537.95	4540.69733	4547.99697	4555.41942	4532.22200	0
1777908602	XAUUSD	M15	4535.10	4531.94279	4539.96988	4546.41980	4523.17335	0
1777909502	XAUUSD	M15	4521.33	4524.08418	4532.02703	4537.79319	4515.42521	0
1777910402	XAUUSD	M15	4509.88	4518.17417	4525.10060	4530.49681	4510.02636	0
1777911302	XAUUSD	M15	4515.03	4514.84304	4519.97182	4525.27798	4507.57954	0
1777912202	XAUUSD	M15	4512.59	4513.82142	4516.89662	4522.21677	4507.64295	0
1777913102	XAUUSD	M15	4510.69	4514.67541	4515.78602	4521.27056	4509.51086	0
1777914002	XAUUSD	M15	4522.39	4516.74050	4516.26326	4521.96396	4512.43458	1
1777914902	XAUUSD	M15	4524.38	4518.90691	4517.58508	4523.29008	4515.45259	0
1777915802	XAUUSD	M15	4526.10	4520.48764	4519.03636	4524.42361	4517.58990	0
1777916702	XAUUSD	M15	4522.35	4521.10189	4520.06913	4525.00803	4518.47369	0
1777917602	XAUUSD	M15	4520.01	4520.77836	4520.42375	4524.87600	4518.08520	0
1777918502	XAUUSD	M15	4511.95	4519.74198	4520.08286	4524.07743	4516.78005	1
1777919402	XAUUSD	M15	4511.86	4518.54779	4519.31533	4522.96221	4515.23302	0
1777920302	XAUUSD	M15	4516.40	4517.54331	4518.42932	4521.96457	4513.88541	0
1777921202	XAUUSD	M15	4519.05	4516.87889	4517.65410	4521.29716	4513.06461	0
1777922102	XAUUSD	M15	4522.42	4516.63699	4517.14555	4520.91079	4512.89744	0
1777923002	XAUUSD	M15	4521.16	4516.74707	4516.94631	4520.76288	4513.18948	0
1777923902	XAUUSD	M15	4517.46	4517.18476	4517.06553	4520.76881	4513.73040	1
1777924802	XAUUSD	M15	4514.74	4517.92436	4517.49495	4520.93325	4514.49918	0
1777925702	XAUUSD	M15	4515.21	4518.85776	4518.17635	4521.28949	4515.44495	0
1777926602	XAUUSD	M15	4518.75	4519.77070	4518.97353	4521.76173	4516.44175	0
1777927502	XAUUSD	M15	4523.84	4520.39375	4519.68364	4522.12752	4517.31648	0
1777932002	XAUUSD	M15	4521.10	4520.51097	4520.09731	4522.18388	4517.89605	0
1777932902	XAUUSD	M15	4519.66	4520.23844	4520.16787	4521.91538	4518.16779	0
1777933802	XAUUSD	M15	4519.02	4519.76380	4519.96584	4521.49784	4518.10333	1
1777934702	XAUUSD	M15	4517.52	4519.29608	4519.63096	4521.11220	4517.75757	0
1777935602	XAUUSD	M15	4520.44	4519.04973	4519.34034	4520.99003	4517.29515	0
1777936502	XAUUSD	M15	4521.13	4519.07230	4519.20632	4521.21035	4516.82358	0
1777937402	XAUUSD	M15	4518.52	4519.46323	4519.33477	4521.84939	4516.42098	1
1777938302	XAUUSD	M15	4519.04	4520.38837	4519.86157	4522.97627	4516.30793	0
1777939202	XAUUSD	M15	4527.77	4521.91041	4520.88599	4524.64694	4516.71833	0
1777940102	XAUUSD	M15	4517.12	4523.83504	4522.36051	4526.66801	4517.83164	0
1777941002	XAUUSD	M15	4523.87	4526.51277	4524.43664	4529.10562	4519.88134	0
1777941902	XAUUSD	M15	4530.12	4529.70461	4527.07063	4532.04101	4522.79530	0
1777942802	XAUUSD	M15	4538.86	4533.07386	4530.07224	4535.21918	4526.22530	0
1777943702	XAUUSD	M15	4537.80	4536.16766	4533.11995	4538.24231	4529.87800	0
